model,prompt_id,case_id,prompt,target,task,topic,layer,subspace_family,subspace_k,direction,sign,epsilon,mode,fisher_output_energy,latent_step_norm,hidden_step_norm,rho,entropy_before,entropy_after,delta_entropy,abs_delta_entropy,varentropy_before,varentropy_after,delta_varentropy,abs_delta_varentropy,confidence_before,confidence_after,delta_confidence,semantic_entropy_proxy_before,semantic_entropy_proxy_after,delta_semantic_entropy_proxy,semantic_density_uncertainty_before,semantic_density_uncertainty_after,delta_semantic_density_uncertainty,haloscope_style_consistency_risk_before,haloscope_style_consistency_risk_after,delta_haloscope_style_consistency_risk,selected_top1_before,selected_top1_after,selected_top1_changed,target_in_topm,target_top1_before,target_top1_after,target_correct_changed,target_prob_before,target_prob_after,delta_target_prob,top5_jaccard,top10_jaccard,top1_token_before,top1_token_after
microsoft/phi-2,microsoft_phi-2:token_level_qa:7:0:layer16,token_level_qa:7:0,"Question: What animal barks?
Answer:",dog,token_level_qa,animal,16,random,8,random_control,decrease,0.05,fisher_output_equal,0.05,1.9753825127353712,1.9753825127353715,0.7079324029409765,1.278392148402335,1.2525000192906022,-0.025892129111732887,0.025892129111732887,1.4129050905597231,1.3734224249830422,-0.0394826655766809,0.0394826655766809,0.544674254867867,0.5361677072126979,-0.008506547655169117,0.4176790425434201,0.39125864593970816,-0.026420396603711926,0.20267115283039838,0.20108138329247782,-0.00158976953792056,0.19899095416009174,0.18541040932158706,-0.013580544838504682,23998,23998,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8181818181818182,Answer,Answer
microsoft/phi-2,microsoft_phi-2:token_level_qa:2:1:layer16,token_level_qa:2:1,"Question: Which planet is known as the Red Planet?
Answer:",Mars,token_level_qa,science,16,state_pca,8,accessible_ls,increase,0.05,fisher_output_equal,0.05,4.555023634560189,4.55502363456019,0.7123105727041159,1.6451601504507232,1.7009502654314153,0.055790114980692085,0.055790114980692085,1.3477346186609394,1.3434502230447882,-0.0042843956161511265,0.0042843956161511265,0.3985607508957474,0.38553109129164354,-0.01302965960410385,0.928971829774665,0.9568444974892176,0.027872667714552657,0.26457796554972834,0.2691549244079555,0.004576958858227176,0.5688833254637844,0.5823014541621794,0.013418128698394982,383,383,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,The,The
microsoft/phi-2,microsoft_phi-2:token_level_qa:2:1:layer16,token_level_qa:2:1,"Question: Which planet is known as the Red Planet?
Answer:",Mars,token_level_qa,science,16,state_pca,8,accessible_ls,decrease,0.05,fisher_output_equal,0.05,4.555023634560189,4.55502363456019,0.7123105727041159,1.6451601504507232,1.602045401147957,-0.04311474930276615,0.04311474930276615,1.3477346186609394,1.3439817464910517,-0.003752872169887622,0.003752872169887622,0.3985607508957474,0.409598706660134,0.011037955764386598,0.928971829774665,0.9069059130545705,-0.022065916720094503,0.26457796554972834,0.26093875853751425,-0.0036392070122140963,0.5688833254637844,0.5575463093571713,-0.011337016106613085,383,383,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,The,The
microsoft/phi-2,microsoft_phi-2:token_level_qa:2:1:layer16,token_level_qa:2:1,"Question: Which planet is known as the Red Planet?
Answer:",Mars,token_level_qa,science,16,state_pca,8,grad_orthogonal_control,increase,0.05,fisher_output_equal,0.05,1.904628838769834,1.9046288387698342,0.7123105727041159,1.6451601504507232,1.6445847802838074,-0.0005753701669157785,0.0005753701669157785,1.3477346186609394,1.348001332409153,0.0002667137482137427,0.0002667137482137427,0.3985607508957474,0.4134504512614034,0.014889700365656011,0.928971829774665,0.9207299075859653,-0.00824192218869968,0.26457796554972834,0.2630111559687265,-0.00156680958100186,0.5688833254637844,0.5553170964041867,-0.013566229059597701,383,383,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,The,The
microsoft/phi-2,microsoft_phi-2:token_level_qa:2:1:layer16,token_level_qa:2:1,"Question: Which planet is known as the Red Planet?
Answer:",Mars,token_level_qa,science,16,state_pca,8,grad_orthogonal_control,decrease,0.05,fisher_output_equal,0.05,1.904628838769834,1.9046288387698342,0.7123105727041159,1.6451601504507232,1.6445858049672426,-0.000574345483480565,0.000574345483480565,1.3477346186609394,1.352716616105365,0.004981997444425623,0.004981997444425623,0.3985607508957474,0.3829545154326768,-0.015606235463070606,0.928971829774665,0.9359561644837406,0.006984334709075668,0.26457796554972834,0.2656629803880678,0.0010850148383394487,0.5688833254637844,0.5822092780987331,0.013325952634948734,383,383,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,The,The
microsoft/phi-2,microsoft_phi-2:token_level_qa:2:1:layer16,token_level_qa:2:1,"Question: Which planet is known as the Red Planet?
Answer:",Mars,token_level_qa,science,16,state_pca,8,random_control,increase,0.05,fisher_output_equal,0.05,0.9866777449037072,0.986677744903707,0.7123105727041159,1.6451601504507232,1.6604106885487149,0.015250538097991706,0.015250538097991706,1.3477346186609394,1.3608818542794718,0.013147235618532482,0.013147235618532482,0.3985607508957474,0.40797933879644266,0.009418587900695274,0.928971829774665,0.9333783874788397,0.004406557704174752,0.26457796554972834,0.26435841373236557,-0.00021955181736277307,0.5688833254637844,0.5613339804843187,-0.007549344979465689,383,383,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,The,The
microsoft/phi-2,microsoft_phi-2:token_level_qa:2:1:layer16,token_level_qa:2:1,"Question: Which planet is known as the Red Planet?
Answer:",Mars,token_level_qa,science,16,state_pca,8,random_control,decrease,0.05,fisher_output_equal,0.05,0.9866777449037072,0.986677744903707,0.7123105727041159,1.6451601504507232,1.6290019869748882,-0.016158163475834986,0.016158163475834986,1.3477346186609394,1.3360710121834165,-0.011663606477522848,0.011663606477522848,0.3985607508957474,0.38835254665844376,-0.01020820423730362,0.928971829774665,0.9230582489281196,-0.005913580846545363,0.26457796554972834,0.2644426671997757,-0.00013529834995262835,0.5688833254637844,0.5761219980780994,0.007238672614314989,383,383,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,The,The
microsoft/phi-2,microsoft_phi-2:token_level_qa:2:1:layer16,token_level_qa:2:1,"Question: Which planet is known as the Red Planet?
Answer:",Mars,token_level_qa,science,16,delta_pca,8,accessible_ls,increase,0.05,fisher_output_equal,0.05,2.5573124830249143,2.557312483024914,0.8772975044316035,1.6451601504507232,1.701890315283336,0.05673016483261284,0.05673016483261284,1.3477346186609394,1.3368919369433039,-0.010842681717635472,0.010842681717635472,0.3985607508957474,0.3855590797550011,-0.013001671140746296,0.928971829774665,0.9514476824814138,0.02247585270674879,0.26457796554972834,0.2691544723813525,0.004576506831624139,0.5688833254637844,0.5811510507511986,0.012267725287414155,383,383,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,The,The
microsoft/phi-2,microsoft_phi-2:token_level_qa:2:1:layer16,token_level_qa:2:1,"Question: Which planet is known as the Red Planet?
Answer:",Mars,token_level_qa,science,16,delta_pca,8,accessible_ls,decrease,0.05,fisher_output_equal,0.05,2.5573124830249143,2.557312483024914,0.8772975044316035,1.6451601504507232,1.5932356627760846,-0.05192448767463853,0.05192448767463853,1.3477346186609394,1.3499528907384701,0.0022182720775307807,0.0022182720775307807,0.3985607508957474,0.41080609295939435,0.012245342063646969,0.928971829774665,0.9085368907414398,-0.02043493903322513,0.26457796554972834,0.26036917584015606,-0.00420878970957228,0.5688833254637844,0.5574311202076527,-0.011452205256131665,383,383,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,The,The
microsoft/phi-2,microsoft_phi-2:token_level_qa:2:1:layer16,token_level_qa:2:1,"Question: Which planet is known as the Red Planet?
Answer:",Mars,token_level_qa,science,16,delta_pca,8,grad_orthogonal_control,increase,0.05,fisher_output_equal,0.05,3.8045074428879633,3.8045074428879637,0.8772975044316035,1.6451601504507232,1.6477928259386072,0.0026326754878840397,0.0026326754878840397,1.3477346186609394,1.3473753890383566,-0.00035922962258272406,0.00035922962258272406,0.3985607508957474,0.38978425875140943,-0.008776492144337955,0.928971829774665,0.9348065773001468,0.005834747525481854,0.26457796554972834,0.2655467615832312,0.0009687960335028611,0.5688833254637844,0.5800658815074167,0.011182556043632275,383,383,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8181818181818182,The,The
microsoft/phi-2,microsoft_phi-2:token_level_qa:2:1:layer16,token_level_qa:2:1,"Question: Which planet is known as the Red Planet?
Answer:",Mars,token_level_qa,science,16,delta_pca,8,grad_orthogonal_control,decrease,0.05,fisher_output_equal,0.05,3.8045074428879633,3.8045074428879637,0.8772975044316035,1.6451601504507232,1.6476006958812845,0.0024405454305613805,0.0024405454305613805,1.3477346186609394,1.3466359977124946,-0.0010986209484447063,0.0010986209484447063,0.3985607508957474,0.40622440601739684,0.00766365512164946,0.928971829774665,0.9234361080588793,-0.005535721715785646,0.26457796554972834,0.263752533195166,-0.0008254323545623388,0.5688833254637844,0.557291127209232,-0.011592198254552377,383,383,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,The,The
microsoft/phi-2,microsoft_phi-2:token_level_qa:2:1:layer16,token_level_qa:2:1,"Question: Which planet is known as the Red Planet?
Answer:",Mars,token_level_qa,science,16,delta_pca,8,random_control,increase,0.05,fisher_output_equal,0.05,2.1373140161278474,2.137314016127848,0.8772975044316035,1.6451601504507232,1.6329259379253807,-0.012234212525342514,0.012234212525342514,1.3477346186609394,1.3394509189577573,-0.008283699703182101,0.008283699703182101,0.3985607508957474,0.40927190126114854,0.010711150365401156,0.928971829774665,0.9206551438121795,-0.00831668596248547,0.26457796554972834,0.26291258713326204,-0.001665378416466301,0.5688833254637844,0.5559544312748816,-0.012928894188902751,383,383,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,The,The
microsoft/phi-2,microsoft_phi-2:token_level_qa:2:1:layer16,token_level_qa:2:1,"Question: Which planet is known as the Red Planet?
Answer:",Mars,token_level_qa,science,16,delta_pca,8,random_control,decrease,0.05,fisher_output_equal,0.05,2.1373140161278474,2.137314016127848,0.8772975044316035,1.6451601504507232,1.6583733648158658,0.013213214365142667,0.013213214365142667,1.3477346186609394,1.3552825216424387,0.0075479029814993215,0.0075479029814993215,0.3985607508957474,0.3870338176180802,-0.011526933277667184,0.928971829774665,0.9360714156898967,0.007099585915231743,0.26457796554972834,0.2660857652926889,0.0015077997429605583,0.5688833254637844,0.5811846411547424,0.012301315690958048,383,383,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,The,The
microsoft/phi-2,microsoft_phi-2:token_level_qa:2:1:layer16,token_level_qa:2:1,"Question: Which planet is known as the Red Planet?
Answer:",Mars,token_level_qa,science,16,random,8,accessible_ls,increase,0.05,fisher_output_equal,0.05,5.521329992074371,5.52132999207437,0.6119322621256758,1.6451601504507232,1.6980602308689117,0.0529000804181885,0.0529000804181885,1.3477346186609394,1.3437409820492867,-0.00399363661165264,0.00399363661165264,0.3985607508957474,0.38653527537888205,-0.012025475516865336,0.928971829774665,0.9546896647471649,0.02571783497249991,0.26457796554972834,0.2688506501862412,0.004272684636512869,0.5688833254637844,0.5812629331724073,0.012379607708622897,383,383,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,The,The
microsoft/phi-2,microsoft_phi-2:token_level_qa:2:1:layer16,token_level_qa:2:1,"Question: Which planet is known as the Red Planet?
Answer:",Mars,token_level_qa,science,16,random,8,accessible_ls,decrease,0.05,fisher_output_equal,0.05,5.521329992074371,5.52132999207437,0.6119322621256758,1.6451601504507232,1.607324048381084,-0.037836102069639166,0.037836102069639166,1.3477346186609394,1.3436015225431182,-0.0041330961178212,0.0041330961178212,0.3985607508957474,0.4093219166869923,0.01076116579124492,0.928971829774665,0.9088873322156312,-0.020084497559033743,0.26457796554972834,0.2612814038351965,-0.0032965617145318538,0.5688833254637844,0.5575458026188553,-0.01133752284492906,383,383,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8181818181818182,The,The
microsoft/phi-2,microsoft_phi-2:token_level_qa:2:1:layer16,token_level_qa:2:1,"Question: Which planet is known as the Red Planet?
Answer:",Mars,token_level_qa,science,16,random,8,grad_orthogonal_control,increase,0.05,fisher_output_equal,0.05,1.6118842792243948,1.6118842792243946,0.6119322621256758,1.6451601504507232,1.6453045672635227,0.00014441681279953045,0.00014441681279953045,1.3477346186609394,1.323925572061389,-0.02380904659955041,0.02380904659955041,0.3985607508957474,0.3841709927524355,-0.014389758143311893,0.928971829774665,0.9254990549568967,-0.0034727748177683093,0.26457796554972834,0.26602063369380924,0.0014426681440808942,0.5688833254637844,0.576778330265918,0.007895004802133565,383,383,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,The,The
microsoft/phi-2,microsoft_phi-2:token_level_qa:2:1:layer16,token_level_qa:2:1,"Question: Which planet is known as the Red Planet?
Answer:",Mars,token_level_qa,science,16,random,8,grad_orthogonal_control,decrease,0.05,fisher_output_equal,0.05,1.6118842792243948,1.6118842792243946,0.6119322621256758,1.6451601504507232,1.6453331248093546,0.00017297435863139476,0.00017297435863139476,1.3477346186609394,1.371727000261046,0.023992381600106638,0.023992381600106638,0.3985607508957474,0.41239897489912936,0.013838224003381971,0.928971829774665,0.9315399206749362,0.002568090900271214,0.26457796554972834,0.26293977721758977,-0.0016381883321385793,0.5688833254637844,0.5609008913740656,-0.00798243408971877,383,383,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,The,The
microsoft/phi-2,microsoft_phi-2:token_level_qa:2:1:layer16,token_level_qa:2:1,"Question: Which planet is known as the Red Planet?
Answer:",Mars,token_level_qa,science,16,random,8,random_control,increase,0.05,fisher_output_equal,0.05,3.2079834648325827,3.2079834648325827,0.6119322621256758,1.6451601504507232,1.66444676644654,0.019286615995816936,0.019286615995816936,1.3477346186609394,1.3287234331988924,-0.019011185462046942,0.019011185462046942,0.3985607508957474,0.3840715240533178,-0.014489226842429592,0.928971829774665,0.932729343021395,0.0037575132467300154,0.26457796554972834,0.26745148741814795,0.002873521868419604,0.5688833254637844,0.577583950630881,0.008700625167096576,383,383,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,The,The
microsoft/phi-2,microsoft_phi-2:token_level_qa:2:1:layer16,token_level_qa:2:1,"Question: Which planet is known as the Red Planet?
Answer:",Mars,token_level_qa,science,16,random,8,random_control,decrease,0.05,fisher_output_equal,0.05,3.2079834648325827,3.2079834648325827,0.6119322621256758,1.6451601504507232,1.6300616661683482,-0.015098484282374924,0.015098484282374924,1.3477346186609394,1.3633660080133565,0.015631389352417147,0.015631389352417147,0.3985607508957474,0.4123702553997164,0.013809504503969006,0.928971829774665,0.9255080257814016,-0.0034638039932634035,0.26457796554972834,0.26192104184147214,-0.002656923708256209,0.5688833254637844,0.5602271694139085,-0.008656156049875907,383,383,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,The,The
microsoft/phi-2,microsoft_phi-2:token_level_qa:4:2:layer16,token_level_qa:4:2,"Question: Who wrote Hamlet?
Answer:",Shakespeare,token_level_qa,culture,16,state_pca,8,accessible_ls,increase,0.05,fisher_output_equal,0.05,1.9613372705890737,1.961337270589076,0.8237576407158756,2.1817073766754866,2.230025614169629,0.04831823749414221,0.04831823749414221,1.1211536309272088,1.0455881565372183,-0.0755654743899905,0.0755654743899905,0.3268541658747694,0.31018292405108217,-0.016671241823687233,1.1317933029165168,1.1577782446270724,0.025984941710555542,0.31035766971307566,0.31503937520671643,0.004681705493640775,0.6302634629650387,0.6480972938577075,0.017833830892668878,383,383,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,The,The
microsoft/phi-2,microsoft_phi-2:token_level_qa:4:2:layer16,token_level_qa:4:2,"Question: Who wrote Hamlet?
Answer:",Shakespeare,token_level_qa,culture,16,state_pca,8,accessible_ls,decrease,0.05,fisher_output_equal,0.05,1.9613372705890737,1.961337270589076,0.8237576407158756,2.1817073766754866,2.1340644178721657,-0.04764295880332092,0.04764295880332092,1.1211536309272088,1.1907807716276724,0.06962714070046361,0.06962714070046361,0.3268541658747694,0.3430699900820127,0.016215824207243323,1.1317933029165168,1.1059348998212752,-0.025858403095241567,0.31035766971307566,0.3056840790528973,-0.004673590660178362,0.6302634629650387,0.6128625427717886,-0.017400920193250013,383,383,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,The,The
microsoft/phi-2,microsoft_phi-2:token_level_qa:4:2:layer16,token_level_qa:4:2,"Question: Who wrote Hamlet?
Answer:",Shakespeare,token_level_qa,culture,16,state_pca,8,grad_orthogonal_control,increase,0.05,fisher_output_equal,0.05,1.3621052085103953,1.362105208510396,0.8237576407158756,2.1817073766754866,2.1813606455488297,-0.0003467311266569517,0.0003467311266569517,1.1211536309272088,1.1342589636387583,0.013105332711549567,0.013105332711549567,0.3268541658747694,0.3327767918072432,0.0059226259324737796,1.1317933029165168,1.1226443778135364,-0.009148925102980376,0.31035766971307566,0.3092798330682589,-0.0010778366448167542,0.6302634629650387,0.6212732936912215,-0.008990169273817128,383,383,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,The,The
microsoft/phi-2,microsoft_phi-2:token_level_qa:4:2:layer16,token_level_qa:4:2,"Question: Who wrote Hamlet?
Answer:",Shakespeare,token_level_qa,culture,16,state_pca,8,grad_orthogonal_control,decrease,0.05,fisher_output_equal,0.05,1.3621052085103953,1.362105208510396,0.8237576407158756,2.1817073766754866,2.181339534573288,-0.0003678421021984235,0.0003678421021984235,1.1211536309272088,1.1066945397891654,-0.014459091138043334,0.014459091138043334,0.3268541658747694,0.3202762824166159,-0.006577883458153522,1.1317933029165168,1.1412885869625753,0.009495284046058483,0.31035766971307566,0.31145834910892134,0.0011006793958456829,0.6302634629650387,0.6398530038137367,0.009589540848698008,383,383,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,The,The
microsoft/phi-2,microsoft_phi-2:token_level_qa:4:2:layer16,token_level_qa:4:2,"Question: Who wrote Hamlet?
Answer:",Shakespeare,token_level_qa,culture,16,state_pca,8,random_control,increase,0.05,fisher_output_equal,0.05,0.7275982550415767,0.7275982550415767,0.8237576407158756,2.1817073766754866,2.2004615821300684,0.01875420545458173,0.01875420545458173,1.1211536309272088,1.0938961271889776,-0.027257503738231215,0.027257503738231215,0.3268541658747694,0.32383151291818674,-0.003022652956582661,1.1317933029165168,1.136644164731798,0.00485086181528116,0.31035766971307566,0.3117650459906841,0.001407376277608452,0.6302634629650387,0.6302180934352444,-4.536952979428133e-05,383,383,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,The,The
microsoft/phi-2,microsoft_phi-2:token_level_qa:4:2:layer16,token_level_qa:4:2,"Question: Who wrote Hamlet?
Answer:",Shakespeare,token_level_qa,culture,16,state_pca,8,random_control,decrease,0.05,fisher_output_equal,0.05,0.7275982550415767,0.7275982550415767,0.8237576407158756,2.1817073766754866,2.161981546254862,-0.01972583042062448,0.01972583042062448,1.1211536309272088,1.146398487158256,0.02524485623104722,0.02524485623104722,0.3268541658747694,0.32910260079122483,0.002248434916455433,1.1317933029165168,1.1265916008476085,-0.005201702068908354,0.31035766971307566,0.308939479950455,-0.0014181897626206474,0.6302634629650387,0.6306925376361561,0.00042907467111741315,383,383,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,The,The
microsoft/phi-2,microsoft_phi-2:token_level_qa:4:2:layer16,token_level_qa:4:2,"Question: Who wrote Hamlet?
Answer:",Shakespeare,token_level_qa,culture,16,delta_pca,8,accessible_ls,increase,0.05,fisher_output_equal,0.05,2.667849613412845,2.667849613412845,0.8337788816912685,2.1817073766754866,2.22965234457057,0.0479449678950834,0.0479449678950834,1.1211536309272088,1.0448813768678935,-0.07627225405931526,0.07627225405931526,0.3268541658747694,0.30928809729180934,-0.01756606858296006,1.1317933029165168,1.1588319713836126,0.027038668467095794,0.31035766971307566,0.3150415756064149,0.004683905893339224,0.6302634629650387,0.6485119953018509,0.01824853233681223,383,383,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,The,The
microsoft/phi-2,microsoft_phi-2:token_level_qa:4:2:layer16,token_level_qa:4:2,"Question: Who wrote Hamlet?
Answer:",Shakespeare,token_level_qa,culture,16,delta_pca,8,accessible_ls,decrease,0.05,fisher_output_equal,0.05,2.667849613412845,2.667849613412845,0.8337788816912685,2.1817073766754866,2.1331439230832068,-0.04856345359227987,0.04856345359227987,1.1211536309272088,1.1944660115622239,0.0733123806350151,0.0733123806350151,0.3268541658747694,0.3446044477670455,0.01775028189227612,1.1317933029165168,1.1038982416994794,-0.027895061217037442,0.31035766971307566,0.3054921684756312,-0.004865501237444447,0.6302634629650387,0.6117511113116532,-0.018512351653385495,383,383,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,The,The
microsoft/phi-2,microsoft_phi-2:token_level_qa:4:2:layer16,token_level_qa:4:2,"Question: Who wrote Hamlet?
Answer:",Shakespeare,token_level_qa,culture,16,delta_pca,8,grad_orthogonal_control,increase,0.05,fisher_output_equal,0.05,1.4471556921803206,1.4471556921803206,0.8337788816912685,2.1817073766754866,2.180811389754279,-0.0008959869212077365,0.0008959869212077365,1.1211536309272088,1.118177796640139,-0.002975834287069823,0.002975834287069823,0.3268541658747694,0.322797551943058,-0.004056613931711417,1.1317933029165168,1.1437939011945804,0.012000598278063546,0.31035766971307566,0.31142218494457985,0.0010645152315041928,0.6302634629650387,0.6422870619705949,0.012023599005556274,383,383,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,The,The
microsoft/phi-2,microsoft_phi-2:token_level_qa:4:2:layer16,token_level_qa:4:2,"Question: Who wrote Hamlet?
Answer:",Shakespeare,token_level_qa,culture,16,delta_pca,8,grad_orthogonal_control,decrease,0.05,fisher_output_equal,0.05,1.4471556921803206,1.4471556921803206,0.8337788816912685,2.1817073766754866,2.180869989026617,-0.0008373876488696474,0.0008373876488696474,1.1211536309272088,1.1263971475967933,0.005243516669584558,0.005243516669584558,0.3268541658747694,0.33012919457637857,0.003275028701609173,1.1317933029165168,1.1189168439187829,-0.01287645899773393,0.31035766971307566,0.3090947489735063,-0.001262920739569351,0.6302634629650387,0.6182812482903397,-0.011982214674698954,383,383,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,The,The
microsoft/phi-2,microsoft_phi-2:token_level_qa:4:2:layer16,token_level_qa:4:2,"Question: Who wrote Hamlet?
Answer:",Shakespeare,token_level_qa,culture,16,delta_pca,8,random_control,increase,0.05,fisher_output_equal,0.05,2.18029148635316,2.180291486353161,0.8337788816912685,2.1817073766754866,2.2069828231277864,0.025275446452299732,0.025275446452299732,1.1211536309272088,1.0830592734451248,-0.03809435748208401,0.03809435748208401,0.3268541658747694,0.3189065374113155,-0.00794762846345387,1.1317933029165168,1.1448310910835726,0.013037788167055808,0.31035766971307566,0.3125874602694354,0.0022297905563597453,0.6302634629650387,0.6360159465160591,0.005752483551020426,383,383,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,The,The
microsoft/phi-2,microsoft_phi-2:token_level_qa:4:2:layer16,token_level_qa:4:2,"Question: Who wrote Hamlet?
Answer:",Shakespeare,token_level_qa,culture,16,delta_pca,8,random_control,decrease,0.05,fisher_output_equal,0.05,2.18029148635316,2.180291486353161,0.8337788816912685,2.1817073766754866,2.1565436865984156,-0.025163690077071088,0.025163690077071088,1.1211536309272088,1.1555318054013384,0.03437817447412961,0.03437817447412961,0.3268541658747694,0.33413655360000216,0.007282387725232764,1.1317933029165168,1.119078403807921,-0.012714899108595912,0.31035766971307566,0.30824012334849793,-0.002117546364577727,0.6302634629650387,0.6251129444088084,-0.005150518556230277,383,383,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,The,The
microsoft/phi-2,microsoft_phi-2:token_level_qa:4:2:layer16,token_level_qa:4:2,"Question: Who wrote Hamlet?
Answer:",Shakespeare,token_level_qa,culture,16,random,8,accessible_ls,increase,0.05,fisher_output_equal,0.05,3.1080520206676368,3.1080520206676363,0.8006347305370384,2.1817073766754866,2.229063037125313,0.04735566044982642,0.04735566044982642,1.1211536309272088,1.0474106410845925,-0.07374298984261629,0.07374298984261629,0.3268541658747694,0.3092109401104178,-0.017643225764351622,1.1317933029165168,1.1598453390423715,0.028052036125854718,0.31035766971307566,0.31513839551176037,0.004780725798684715,0.6302634629650387,0.6494194734663361,0.01915601050129745,383,383,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,The,The
microsoft/phi-2,microsoft_phi-2:token_level_qa:4:2:layer16,token_level_qa:4:2,"Question: Who wrote Hamlet?
Answer:",Shakespeare,token_level_qa,culture,16,random,8,accessible_ls,decrease,0.05,fisher_output_equal,0.05,3.1080520206676368,3.1080520206676363,0.8006347305370384,2.1817073766754866,2.134515458534905,-0.047191918140581546,0.047191918140581546,1.1211536309272088,1.1913393984243195,0.0701857674971107,0.0701857674971107,0.3268541658747694,0.3445771774344996,0.017723011559730217,1.1317933029165168,1.1030698674401482,-0.028723435476368575,0.31035766971307566,0.30544456466688874,-0.004913105046186916,0.6302634629650387,0.6109712777633871,-0.019292185201651546,383,383,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,The,The
microsoft/phi-2,microsoft_phi-2:token_level_qa:4:2:layer16,token_level_qa:4:2,"Question: Who wrote Hamlet?
Answer:",Shakespeare,token_level_qa,culture,16,random,8,grad_orthogonal_control,increase,0.05,fisher_output_equal,0.05,1.7079036953523496,1.7079036953523496,0.8006347305370384,2.1817073766754866,2.181392167720096,-0.00031520895539083327,0.00031520895539083327,1.1211536309272088,1.130975720947746,0.009822090020537244,0.009822090020537244,0.3268541658747694,0.3307699679077284,0.003915802032958993,1.1317933029165168,1.1280218909719024,-0.003771411944614389,0.31035766971307566,0.3094328310522758,-0.0009248386607998427,0.6302634629650387,0.6234608132346491,-0.006802649730389576,383,383,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,The,The
microsoft/phi-2,microsoft_phi-2:token_level_qa:4:2:layer16,token_level_qa:4:2,"Question: Who wrote Hamlet?
Answer:",Shakespeare,token_level_qa,culture,16,random,8,grad_orthogonal_control,decrease,0.05,fisher_output_equal,0.05,1.7079036953523496,1.7079036953523496,0.8006347305370384,2.1817073766754866,2.181351228948179,-0.0003561477273077429,0.0003561477273077429,1.1211536309272088,1.1105565182764487,-0.010597112650760021,0.010597112650760021,0.3268541658747694,0.3221694419740059,-0.004684723900763521,1.1317933029165168,1.1345518363587512,0.002758533442234423,0.31035766971307566,0.3112309988633858,0.0008733291503101315,0.6302634629650387,0.637198232444321,0.006934769479282399,383,383,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,The,The
microsoft/phi-2,microsoft_phi-2:token_level_qa:4:2:layer16,token_level_qa:4:2,"Question: Who wrote Hamlet?
Answer:",Shakespeare,token_level_qa,culture,16,random,8,random_control,increase,0.05,fisher_output_equal,0.05,3.0755612096469296,3.07556120964693,0.8006347305370384,2.1817073766754866,2.176848185743439,-0.0048591909320476745,0.0048591909320476745,1.1211536309272088,1.1268035103763288,0.005649879449119988,0.005649879449119988,0.3268541658747694,0.32514289190441187,-0.0017112739703575297,1.1317933029165168,1.1252780786936358,-0.006515224222880978,0.31035766971307566,0.30984471499973676,-0.0005129547133388979,0.6302634629650387,0.6279537607614933,-0.0023097022035453163,383,383,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,The,The
