pair_id,rho_group,match_distance,model,task,observed_condition,layer,subspace_family,prompt_id,prompt,target,target_id,rho,confidence,entropy,varentropy,margin,final_top1_token,variant_type,variant_prompt,top1_before,top1_after,answer_flipped,answer_prob_before,answer_prob_after,answer_prob_drop,entropy_before_eval,entropy_after_eval,entropy_increase,varentropy_before_eval,varentropy_after_eval,varentropy_delta,confidence_before_full,confidence_after_full,confidence_drop,correct_before_eval,correct_after_eval,correctness_lost,candidate_set_kl,top10_jaccard,top10_jaccard_drop,brier_degradation,fragility_score
distilbert-base-uncased:factual_deep:error:2:state_pca:0,high_rho,1.9891381686000762,distilbert-base-uncased,factual_deep,error,2,state_pca,10,The opposite of early is [MASK].,late,2397.0,0.5111935466563379,0.1152097027065879,3.31788192727772,0.3419750093865084,0.4482173919677734,unknown,quiz_format,"In a short quiz, The opposite of early is [MASK].",unknown,shown,1,0.00041704023840985987,1.6862268180783118e-05,0.00040017797022907675,2.965746378223394,2.8442046830293544,-0.12154169519403979,1.1826117985904652,1.3812463731808697,0.19863457459040457,0.061957982131210745,0.1376977833931173,-0.07573980126190656,0,0,0,0.9519613709523224,0.1111111111111111,0.8888888888888888,0.01512188800160642,2.8412504378114405
distilbert-base-uncased:factual_deep:error:2:state_pca:0,high_rho,1.9891381686000762,distilbert-base-uncased,factual_deep,error,2,state_pca,10,The opposite of early is [MASK].,late,2397.0,0.5111935466563379,0.1152097027065879,3.31788192727772,0.3419750093865084,0.4482173919677734,unknown,template_rewrite,"In ordinary usage, the opposite of early is [MASK].",unknown,reversed,1,0.00041704023840985987,4.723337108222939e-05,0.0003698068673276305,2.965746378223394,3.0984905078829854,0.13274412965959126,1.1826117985904652,0.7915276864550305,-0.3910841121354347,0.061957982131210745,0.06327778835168801,-0.0013198062204772681,0,0,0,0.5799395170797574,0.17647058823529413,0.8235294117647058,0.000165286948909593,2.5365828653713822
distilbert-base-uncased:factual_deep:error:2:state_pca:1,low_rho,2.3327971919055974,distilbert-base-uncased,factual_deep,error,2,state_pca,16,The continent containing Egypt is [MASK].,africa,3088.0,0.3212464638848064,0.1102060291236657,3.244841294485305,0.4667155211705817,0.1658954620361328,unknown,neutral_prefix,"For reference, The continent containing Egypt is [MASK].",unknown,unknown,0,0.015190172724365085,0.0014439033459057629,0.013746269378459323,3.2238809422040604,3.17121176956788,-0.05266917263618032,0.549656687170062,0.6571404208210063,0.10748373365094432,0.05357248685175732,0.05046983107387805,0.0031026557778792707,0,0,0,0.22431290961186204,0.3333333333333333,0.6666666666666667,-0.0003228074988559245,0.9047258456569881
distilbert-base-uncased:factual_deep:error:2:state_pca:1,low_rho,2.3327971919055974,distilbert-base-uncased,factual_deep,error,2,state_pca,16,The continent containing Egypt is [MASK].,africa,3088.0,0.3212464638848064,0.1102060291236657,3.244841294485305,0.4667155211705817,0.1658954620361328,unknown,neutral_suffix,The continent containing Egypt is [MASK]. This extra sentence is unrelated.,unknown,unknown,0,0.015190172724365085,0.00022467320044081842,0.014965499523924267,3.2238809422040604,2.8923995332224104,-0.33148140898165,0.549656687170062,1.1207235971251086,0.5710669099550466,0.05357248685175732,0.10027187613486935,-0.04669938928311203,0,0,0,0.9258111571075366,0.17647058823529413,0.8235294117647058,0.007184437796124871,1.7643060683961667
distilbert-base-uncased:factual_deep:error:2:state_pca:1,low_rho,2.3327971919055974,distilbert-base-uncased,factual_deep,error,2,state_pca,16,The continent containing Egypt is [MASK].,africa,3088.0,0.3212464638848064,0.1102060291236657,3.244841294485305,0.4667155211705817,0.1658954620361328,unknown,quiz_format,"In a short quiz, The continent containing Egypt is [MASK].",unknown,mentioned,1,0.015190172724365085,7.297146959673001e-05,0.015117201254768356,3.2238809422040604,2.8744311518203114,-0.349449790383749,0.549656687170062,1.194820377454648,0.645163690284586,0.05357248685175732,0.14276045097668572,-0.0891879641249284,0,0,0,1.8860540094070466,0.05263157894736842,0.9473684210526316,0.01751053501558497,3.8485396317144467
distilbert-base-uncased:factual_deep:error:2:state_pca:1,high_rho,2.3327971919055974,distilbert-base-uncased,factual_deep,error,2,state_pca,4,A person who treats patients is a [MASK].,doctor,3460.0,0.694962533824978,0.1328112852181749,3.216480664942154,0.5666666072136012,0.3905601501464844,physician,neutral_prefix,"For reference, A person who treats patients is a [MASK].",physician,physician,0,0.20769745967542466,0.1306688613065127,0.07702859836891196,2.1419639142214413,2.262831616033409,0.12086770181196771,1.7964095508819857,1.8493832207109349,0.05297366982894913,0.30904596868564366,0.31632770101971514,-0.007281732334071478,0,0,0,0.06451957830645899,0.8181818181818182,0.18181818181818177,0.004553803671570447,0.44423406030552043
distilbert-base-uncased:factual_deep:error:2:state_pca:1,high_rho,2.3327971919055974,distilbert-base-uncased,factual_deep,error,2,state_pca,4,A person who treats patients is a [MASK].,doctor,3460.0,0.694962533824978,0.1328112852181749,3.216480664942154,0.5666666072136012,0.3905601501464844,physician,neutral_suffix,A person who treats patients is a [MASK]. This extra sentence is unrelated.,physician,doctor,1,0.20769745967542466,0.08001082652204342,0.12768663315338125,2.1419639142214413,3.0261353347059563,0.884171420484515,1.7964095508819857,0.9434581300438831,-0.8529514208381026,0.30904596868564366,0.08001082652204342,0.22903514216360024,0,1,0,0.3851090310022163,0.42857142857142855,0.5714285714285714,0.7508706685558059,2.968395656068684
distilbert-base-uncased:factual_deep:error:2:state_pca:1,high_rho,2.3327971919055974,distilbert-base-uncased,factual_deep,error,2,state_pca,4,A person who treats patients is a [MASK].,doctor,3460.0,0.694962533824978,0.1328112852181749,3.216480664942154,0.5666666072136012,0.3905601501464844,physician,quiz_format,"In a short quiz, A person who treats patients is a [MASK].",physician,doctor,1,0.20769745967542466,0.1401271737471563,0.06757028592826836,2.1419639142214413,2.7981429690289423,0.656179054807501,1.7964095508819857,1.3651588706115465,-0.4312506802704392,0.30904596868564366,0.1401271737471563,0.16891879493848735,0,1,0,0.34809864546293834,0.6666666666666666,0.33333333333333337,0.6438718665672052,2.405181319532041
distilbert-base-uncased:factual_deep:error:2:state_pca:1,high_rho,2.3327971919055974,distilbert-base-uncased,factual_deep,error,2,state_pca,4,A person who treats patients is a [MASK].,doctor,3460.0,0.694962533824978,0.1328112852181749,3.216480664942154,0.5666666072136012,0.3905601501464844,physician,template_rewrite,Someone who treats patients is a [MASK].,physician,doctor,1,0.20769745967542466,0.2046399904919088,0.0030574691835158485,2.1419639142214413,2.4934319858193272,0.35146807159788596,1.7964095508819857,1.4455423356119943,-0.35086721526999143,0.30904596868564366,0.2046399904919088,0.10440597819373484,0,1,0,0.16717476452383906,0.8181818181818182,0.18181818181818177,0.537088133963863,1.7035184871234228
distilbert-base-uncased:factual_deep:error:2:state_pca:1,high_rho,2.3327971919055974,distilbert-base-uncased,factual_deep,error,2,state_pca,4,A person who treats patients is a [MASK].,doctor,3460.0,0.694962533824978,0.1328112852181749,3.216480664942154,0.5666666072136012,0.3905601501464844,physician,synonym_substitution,A individual who treats patients is a [MASK].,physician,physician,0,0.20769745967542466,0.12871098701833944,0.07898647265708522,2.1419639142214413,2.262051424418722,0.1200875101972807,1.7964095508819857,2.036493388426709,0.2400838375447234,0.30904596868564366,0.3247299961561391,-0.015684027470495465,0,0,0,0.05728828233488581,0.8181818181818182,0.18181818181818177,0.009940159642718285,0.4381804470074335
distilbert-base-uncased:factual_deep:error:4:delta_pca:0,low_rho,2.7643045655333016,distilbert-base-uncased,factual_deep,error,4,delta_pca,19,Charles Darwin is associated with [MASK].,evolution,6622.0,0.4835952565356339,0.1178803035575522,3.307345638336453,0.3647264122315358,0.5663065910339355,darwin,neutral_prefix,"For reference, Charles Darwin is associated with [MASK].",darwin,darwin,0,0.010020568260666688,0.04806780764435414,-0.038047239383687446,3.157113265466044,2.788626584949249,-0.36848668051679523,0.8067607660879713,1.6782102511984902,0.8714494851105189,0.033341266819438366,0.07002113582291199,-0.03667986900347362,0,0,0,0.23354426271671755,0.3333333333333333,0.6666666666666667,0.003791319388805707,0.9002109293833843
distilbert-base-uncased:factual_deep:error:4:delta_pca:0,low_rho,2.7643045655333016,distilbert-base-uncased,factual_deep,error,4,delta_pca,19,Charles Darwin is associated with [MASK].,evolution,6622.0,0.4835952565356339,0.1178803035575522,3.307345638336453,0.3647264122315358,0.5663065910339355,darwin,neutral_suffix,Charles Darwin is associated with [MASK]. This extra sentence is unrelated.,darwin,evolution,1,0.010020568260666688,0.03643934416951102,-0.02641877590884433,3.157113265466044,3.07567347595481,-0.0814397895112342,0.8067607660879713,0.8691089760232324,0.062348209935261134,0.033341266819438366,0.03643934416951102,-0.003098077350072656,0,1,0,0.3827983984682287,0.3333333333333333,0.6666666666666667,0.9273374973913571,2.0494650651348953
distilbert-base-uncased:factual_deep:error:4:delta_pca:0,low_rho,2.7643045655333016,distilbert-base-uncased,factual_deep,error,4,delta_pca,19,Charles Darwin is associated with [MASK].,evolution,6622.0,0.4835952565356339,0.1178803035575522,3.307345638336453,0.3647264122315358,0.5663065910339355,darwin,quiz_format,"In a short quiz, Charles Darwin is associated with [MASK].",darwin,darwin,0,0.010020568260666688,0.014832994535890473,-0.004812426275223785,3.157113265466044,2.6895828485664186,-0.4675304168996255,0.8067607660879713,2.060859223301043,1.2540984572130718,0.033341266819438366,0.09408722714306937,-0.060745960323631006,0,0,0,0.2561410497459632,0.42857142857142855,0.5714285714285714,0.007740766238346548,0.8275696211745346
distilbert-base-uncased:factual_deep:error:4:delta_pca:0,high_rho,2.7643045655333016,distilbert-base-uncased,factual_deep,error,4,delta_pca,1,The plural of person is [MASK].,people,2111.0,0.7691197348610911,0.2148947611973781,3.023634677728998,0.9883685402904364,0.8792381286621094,plural,neutral_prefix,"For reference, The plural of person is [MASK].",plural,omitted,1,1.3843503490942377e-05,4.075043100865868e-06,9.76846039007651e-06,2.631319274201233,2.990628843839284,0.35930956963805105,1.526592991033135,0.7850689944665785,-0.7415239965665565,0.15577442097623184,0.06883551331041304,0.0869389076658188,0,0,0,0.272626843908991,0.5384615384615384,0.46153846153846156,-0.019527342337772247,2.0934846435458936
distilbert-base-uncased:factual_deep:error:4:delta_pca:0,high_rho,2.7643045655333016,distilbert-base-uncased,factual_deep,error,4,delta_pca,1,The plural of person is [MASK].,people,2111.0,0.7691197348610911,0.2148947611973781,3.023634677728998,0.9883685402904364,0.8792381286621094,plural,neutral_suffix,The plural of person is [MASK]. This extra sentence is unrelated.,plural,singular,1,1.3843503490942377e-05,6.766926545625126e-06,7.076576945317251e-06,2.631319274201233,2.887031122706081,0.2557118485048484,1.526592991033135,1.022379504875945,-0.5042134861571901,0.15577442097623184,0.10399034176707737,0.05178407920915447,0,0,0,0.2968677462442262,0.5384615384615384,0.46153846153846156,-0.013451679049646741,2.0141251328644816
distilbert-base-uncased:factual_deep:error:4:delta_pca:0,high_rho,2.7643045655333016,distilbert-base-uncased,factual_deep,error,4,delta_pca,1,The plural of person is [MASK].,people,2111.0,0.7691197348610911,0.2148947611973781,3.023634677728998,0.9883685402904364,0.8792381286621094,plural,quiz_format,"In a short quiz, The plural of person is [MASK].",plural,omitted,1,1.3843503490942377e-05,2.2727683894651237e-06,1.1570735101477254e-05,2.631319274201233,2.5847717025534176,-0.0465475716478152,1.526592991033135,2.181666027836614,0.6550730368034787,0.15577442097623184,0.22911628808093185,-0.0733418671047,0,0,0,1.7128141215655075,0.0,1.0,0.028228603233504256,3.712825692300609
distilbert-base-uncased:factual_deep:error:4:delta_pca:0,high_rho,2.7643045655333016,distilbert-base-uncased,factual_deep,error,4,delta_pca,1,The plural of person is [MASK].,people,2111.0,0.7691197348610911,0.2148947611973781,3.023634677728998,0.9883685402904364,0.8792381286621094,plural,template_rewrite,"In English, the plural of person is [MASK].",plural,plural,0,1.3843503490942377e-05,3.613433908806997e-06,1.0230069582135381e-05,2.631319274201233,2.8108040770484166,0.17948480284718382,1.526592991033135,1.125695438475338,-0.40089755255779713,0.15577442097623184,0.13104056923916593,0.02473385173706591,0,0,0,0.12361948539115351,0.6666666666666666,0.33333333333333337,-0.007094039443955657,0.6364478516412528
distilbert-base-uncased:factual_deep:error:4:delta_pca:0,high_rho,2.7643045655333016,distilbert-base-uncased,factual_deep,error,4,delta_pca,1,The plural of person is [MASK].,people,2111.0,0.7691197348610911,0.2148947611973781,3.023634677728998,0.9883685402904364,0.8792381286621094,plural,synonym_substitution,The plural of individual is [MASK].,plural,plural,0,1.3843503490942377e-05,1.3992204496958081e-05,-1.487010060157044e-07,2.631319274201233,2.4770328862755826,-0.1542863879256502,1.526592991033135,1.755353533744616,0.22876054271148094,0.15577442097623184,0.1577406052443982,-0.00196618426816636,0,0,0,0.05429955875154068,0.5384615384615384,0.46153846153846156,0.0006164283123887664,0.5158380202900023
distilbert-base-uncased:factual_deep:error:4:delta_pca:1,low_rho,2.6041182276792254,distilbert-base-uncased,factual_deep,error,4,delta_pca,10,The opposite of early is [MASK].,late,2397.0,0.5605329821028153,0.1701870404729543,3.067907406054591,0.8436937370312737,0.5455808639526367,unknown,neutral_prefix,"For reference, The opposite of early is [MASK].",unknown,unknown,0,0.00041704023840985987,6.229835425634394e-05,0.0003547418841535159,2.965746378223394,3.2756702972047798,0.3099239189813856,1.1826117985904652,0.4184973364217316,-0.7641144621687336,0.061957982131210745,0.04549049657291171,0.016467485558299036,0,0,0,0.20811882140615387,0.42857142857142855,0.5714285714285714,-0.001769406271321338,1.0898260537002644
distilbert-base-uncased:factual_deep:error:4:delta_pca:1,low_rho,2.6041182276792254,distilbert-base-uncased,factual_deep,error,4,delta_pca,10,The opposite of early is [MASK].,late,2397.0,0.5605329821028153,0.1701870404729543,3.067907406054591,0.8436937370312737,0.5455808639526367,unknown,neutral_suffix,The opposite of early is [MASK]. This extra sentence is unrelated.,unknown,omitted,1,0.00041704023840985987,0.000644811342944458,-0.00022777110453459814,2.965746378223394,3.0332620402178767,0.06751566199448256,1.1826117985904652,0.942054812628254,-0.2405569859622112,0.061957982131210745,0.06953036538344336,-0.007572383252232612,0,0,0,0.3055866426879208,0.25,0.75,0.0009956801605837083,2.123102304682403
distilbert-base-uncased:factual_deep:error:4:delta_pca:1,low_rho,2.6041182276792254,distilbert-base-uncased,factual_deep,error,4,delta_pca,10,The opposite of early is [MASK].,late,2397.0,0.5605329821028153,0.1701870404729543,3.067907406054591,0.8436937370312737,0.5455808639526367,unknown,quiz_format,"In a short quiz, The opposite of early is [MASK].",unknown,shown,1,0.00041704023840985987,1.6862268180783118e-05,0.00040017797022907675,2.965746378223394,2.8442046830293544,-0.12154169519403979,1.1826117985904652,1.3812463731808697,0.19863457459040457,0.061957982131210745,0.1376977833931173,-0.07573980126190656,0,0,0,0.9519613709523224,0.1111111111111111,0.8888888888888888,0.01512188800160642,2.8412504378114405
distilbert-base-uncased:factual_deep:error:4:delta_pca:1,low_rho,2.6041182276792254,distilbert-base-uncased,factual_deep,error,4,delta_pca,10,The opposite of early is [MASK].,late,2397.0,0.5605329821028153,0.1701870404729543,3.067907406054591,0.8436937370312737,0.5455808639526367,unknown,template_rewrite,"In ordinary usage, the opposite of early is [MASK].",unknown,reversed,1,0.00041704023840985987,4.723337108222939e-05,0.0003698068673276305,2.965746378223394,3.0984905078829854,0.13274412965959126,1.1826117985904652,0.7915276864550305,-0.3910841121354347,0.061957982131210745,0.06327778835168801,-0.0013198062204772681,0,0,0,0.5799395170797574,0.17647058823529413,0.8235294117647058,0.000165286948909593,2.5365828653713822
distilbert-base-uncased:factual_deep:error:4:delta_pca:1,high_rho,2.6041182276792254,distilbert-base-uncased,factual_deep,error,4,delta_pca,16,The continent containing Egypt is [MASK].,africa,3088.0,0.7723909350049838,0.2558447708875527,3.025660012074921,1.1555818877111854,1.4173088073730469,unknown,neutral_prefix,"For reference, The continent containing Egypt is [MASK].",unknown,unknown,0,0.015190172724365085,0.0014439033459057629,0.013746269378459323,3.2238809422040604,3.17121176956788,-0.05266917263618032,0.549656687170062,0.6571404208210063,0.10748373365094432,0.05357248685175732,0.05046983107387805,0.0031026557778792707,0,0,0,0.22431290961186204,0.3333333333333333,0.6666666666666667,-0.0003228074988559245,0.9047258456569881
distilbert-base-uncased:factual_deep:error:4:delta_pca:1,high_rho,2.6041182276792254,distilbert-base-uncased,factual_deep,error,4,delta_pca,16,The continent containing Egypt is [MASK].,africa,3088.0,0.7723909350049838,0.2558447708875527,3.025660012074921,1.1555818877111854,1.4173088073730469,unknown,neutral_suffix,The continent containing Egypt is [MASK]. This extra sentence is unrelated.,unknown,unknown,0,0.015190172724365085,0.00022467320044081842,0.014965499523924267,3.2238809422040604,2.8923995332224104,-0.33148140898165,0.549656687170062,1.1207235971251086,0.5710669099550466,0.05357248685175732,0.10027187613486935,-0.04669938928311203,0,0,0,0.9258111571075366,0.17647058823529413,0.8235294117647058,0.007184437796124871,1.7643060683961667
distilbert-base-uncased:factual_deep:error:4:delta_pca:1,high_rho,2.6041182276792254,distilbert-base-uncased,factual_deep,error,4,delta_pca,16,The continent containing Egypt is [MASK].,africa,3088.0,0.7723909350049838,0.2558447708875527,3.025660012074921,1.1555818877111854,1.4173088073730469,unknown,quiz_format,"In a short quiz, The continent containing Egypt is [MASK].",unknown,mentioned,1,0.015190172724365085,7.297146959673001e-05,0.015117201254768356,3.2238809422040604,2.8744311518203114,-0.349449790383749,0.549656687170062,1.194820377454648,0.645163690284586,0.05357248685175732,0.14276045097668572,-0.0891879641249284,0,0,0,1.8860540094070466,0.05263157894736842,0.9473684210526316,0.01751053501558497,3.8485396317144467
distilbert-base-uncased:factual_deep:error:4:state_pca:0,low_rho,1.4929356477168492,distilbert-base-uncased,factual_deep,error,4,state_pca,16,The continent containing Egypt is [MASK].,africa,3088.0,0.3975880172376141,0.2558447708875527,3.025660012074921,1.1555818877111854,1.4173088073730469,unknown,neutral_prefix,"For reference, The continent containing Egypt is [MASK].",unknown,unknown,0,0.015190172724365085,0.0014439033459057629,0.013746269378459323,3.2238809422040604,3.17121176956788,-0.05266917263618032,0.549656687170062,0.6571404208210063,0.10748373365094432,0.05357248685175732,0.05046983107387805,0.0031026557778792707,0,0,0,0.22431290961186204,0.3333333333333333,0.6666666666666667,-0.0003228074988559245,0.9047258456569881
distilbert-base-uncased:factual_deep:error:4:state_pca:0,low_rho,1.4929356477168492,distilbert-base-uncased,factual_deep,error,4,state_pca,16,The continent containing Egypt is [MASK].,africa,3088.0,0.3975880172376141,0.2558447708875527,3.025660012074921,1.1555818877111854,1.4173088073730469,unknown,neutral_suffix,The continent containing Egypt is [MASK]. This extra sentence is unrelated.,unknown,unknown,0,0.015190172724365085,0.00022467320044081842,0.014965499523924267,3.2238809422040604,2.8923995332224104,-0.33148140898165,0.549656687170062,1.1207235971251086,0.5710669099550466,0.05357248685175732,0.10027187613486935,-0.04669938928311203,0,0,0,0.9258111571075366,0.17647058823529413,0.8235294117647058,0.007184437796124871,1.7643060683961667
distilbert-base-uncased:factual_deep:error:4:state_pca:0,low_rho,1.4929356477168492,distilbert-base-uncased,factual_deep,error,4,state_pca,16,The continent containing Egypt is [MASK].,africa,3088.0,0.3975880172376141,0.2558447708875527,3.025660012074921,1.1555818877111854,1.4173088073730469,unknown,quiz_format,"In a short quiz, The continent containing Egypt is [MASK].",unknown,mentioned,1,0.015190172724365085,7.297146959673001e-05,0.015117201254768356,3.2238809422040604,2.8744311518203114,-0.349449790383749,0.549656687170062,1.194820377454648,0.645163690284586,0.05357248685175732,0.14276045097668572,-0.0891879641249284,0,0,0,1.8860540094070466,0.05263157894736842,0.9473684210526316,0.01751053501558497,3.8485396317144467
distilbert-base-uncased:factual_deep:error:4:state_pca:0,high_rho,1.4929356477168492,distilbert-base-uncased,factual_deep,error,4,state_pca,1,The plural of person is [MASK].,people,2111.0,0.6796972839533058,0.2148947611973781,3.023634677728998,0.9883685402904364,0.8792381286621094,plural,neutral_prefix,"For reference, The plural of person is [MASK].",plural,omitted,1,1.3843503490942377e-05,4.075043100865868e-06,9.76846039007651e-06,2.631319274201233,2.990628843839284,0.35930956963805105,1.526592991033135,0.7850689944665785,-0.7415239965665565,0.15577442097623184,0.06883551331041304,0.0869389076658188,0,0,0,0.272626843908991,0.5384615384615384,0.46153846153846156,-0.019527342337772247,2.0934846435458936
distilbert-base-uncased:factual_deep:error:4:state_pca:0,high_rho,1.4929356477168492,distilbert-base-uncased,factual_deep,error,4,state_pca,1,The plural of person is [MASK].,people,2111.0,0.6796972839533058,0.2148947611973781,3.023634677728998,0.9883685402904364,0.8792381286621094,plural,neutral_suffix,The plural of person is [MASK]. This extra sentence is unrelated.,plural,singular,1,1.3843503490942377e-05,6.766926545625126e-06,7.076576945317251e-06,2.631319274201233,2.887031122706081,0.2557118485048484,1.526592991033135,1.022379504875945,-0.5042134861571901,0.15577442097623184,0.10399034176707737,0.05178407920915447,0,0,0,0.2968677462442262,0.5384615384615384,0.46153846153846156,-0.013451679049646741,2.0141251328644816
distilbert-base-uncased:factual_deep:error:4:state_pca:0,high_rho,1.4929356477168492,distilbert-base-uncased,factual_deep,error,4,state_pca,1,The plural of person is [MASK].,people,2111.0,0.6796972839533058,0.2148947611973781,3.023634677728998,0.9883685402904364,0.8792381286621094,plural,quiz_format,"In a short quiz, The plural of person is [MASK].",plural,omitted,1,1.3843503490942377e-05,2.2727683894651237e-06,1.1570735101477254e-05,2.631319274201233,2.5847717025534176,-0.0465475716478152,1.526592991033135,2.181666027836614,0.6550730368034787,0.15577442097623184,0.22911628808093185,-0.0733418671047,0,0,0,1.7128141215655075,0.0,1.0,0.028228603233504256,3.712825692300609
distilbert-base-uncased:factual_deep:error:4:state_pca:0,high_rho,1.4929356477168492,distilbert-base-uncased,factual_deep,error,4,state_pca,1,The plural of person is [MASK].,people,2111.0,0.6796972839533058,0.2148947611973781,3.023634677728998,0.9883685402904364,0.8792381286621094,plural,template_rewrite,"In English, the plural of person is [MASK].",plural,plural,0,1.3843503490942377e-05,3.613433908806997e-06,1.0230069582135381e-05,2.631319274201233,2.8108040770484166,0.17948480284718382,1.526592991033135,1.125695438475338,-0.40089755255779713,0.15577442097623184,0.13104056923916593,0.02473385173706591,0,0,0,0.12361948539115351,0.6666666666666666,0.33333333333333337,-0.007094039443955657,0.6364478516412528
distilbert-base-uncased:factual_deep:error:4:state_pca:0,high_rho,1.4929356477168492,distilbert-base-uncased,factual_deep,error,4,state_pca,1,The plural of person is [MASK].,people,2111.0,0.6796972839533058,0.2148947611973781,3.023634677728998,0.9883685402904364,0.8792381286621094,plural,synonym_substitution,The plural of individual is [MASK].,plural,plural,0,1.3843503490942377e-05,1.3992204496958081e-05,-1.487010060157044e-07,2.631319274201233,2.4770328862755826,-0.1542863879256502,1.526592991033135,1.755353533744616,0.22876054271148094,0.15577442097623184,0.1577406052443982,-0.00196618426816636,0,0,0,0.05429955875154068,0.5384615384615384,0.46153846153846156,0.0006164283123887664,0.5158380202900023
distilbert-base-uncased:factual_deep:error:4:state_pca:1,low_rho,1.9735318575055858,distilbert-base-uncased,factual_deep,error,4,state_pca,19,Charles Darwin is associated with [MASK].,evolution,6622.0,0.5117380271705951,0.1178803035575522,3.307345638336453,0.3647264122315358,0.5663065910339355,darwin,neutral_prefix,"For reference, Charles Darwin is associated with [MASK].",darwin,darwin,0,0.010020568260666688,0.04806780764435414,-0.038047239383687446,3.157113265466044,2.788626584949249,-0.36848668051679523,0.8067607660879713,1.6782102511984902,0.8714494851105189,0.033341266819438366,0.07002113582291199,-0.03667986900347362,0,0,0,0.23354426271671755,0.3333333333333333,0.6666666666666667,0.003791319388805707,0.9002109293833843
distilbert-base-uncased:factual_deep:error:4:state_pca:1,low_rho,1.9735318575055858,distilbert-base-uncased,factual_deep,error,4,state_pca,19,Charles Darwin is associated with [MASK].,evolution,6622.0,0.5117380271705951,0.1178803035575522,3.307345638336453,0.3647264122315358,0.5663065910339355,darwin,neutral_suffix,Charles Darwin is associated with [MASK]. This extra sentence is unrelated.,darwin,evolution,1,0.010020568260666688,0.03643934416951102,-0.02641877590884433,3.157113265466044,3.07567347595481,-0.0814397895112342,0.8067607660879713,0.8691089760232324,0.062348209935261134,0.033341266819438366,0.03643934416951102,-0.003098077350072656,0,1,0,0.3827983984682287,0.3333333333333333,0.6666666666666667,0.9273374973913571,2.0494650651348953
distilbert-base-uncased:factual_deep:error:4:state_pca:1,low_rho,1.9735318575055858,distilbert-base-uncased,factual_deep,error,4,state_pca,19,Charles Darwin is associated with [MASK].,evolution,6622.0,0.5117380271705951,0.1178803035575522,3.307345638336453,0.3647264122315358,0.5663065910339355,darwin,quiz_format,"In a short quiz, Charles Darwin is associated with [MASK].",darwin,darwin,0,0.010020568260666688,0.014832994535890473,-0.004812426275223785,3.157113265466044,2.6895828485664186,-0.4675304168996255,0.8067607660879713,2.060859223301043,1.2540984572130718,0.033341266819438366,0.09408722714306937,-0.060745960323631006,0,0,0,0.2561410497459632,0.42857142857142855,0.5714285714285714,0.007740766238346548,0.8275696211745346
distilbert-base-uncased:factual_deep:error:4:state_pca:1,high_rho,1.9735318575055858,distilbert-base-uncased,factual_deep,error,4,state_pca,10,The opposite of early is [MASK].,late,2397.0,0.6219642788145411,0.1701870404729543,3.067907406054591,0.8436937370312737,0.5455808639526367,unknown,neutral_prefix,"For reference, The opposite of early is [MASK].",unknown,unknown,0,0.00041704023840985987,6.229835425634394e-05,0.0003547418841535159,2.965746378223394,3.2756702972047798,0.3099239189813856,1.1826117985904652,0.4184973364217316,-0.7641144621687336,0.061957982131210745,0.04549049657291171,0.016467485558299036,0,0,0,0.20811882140615387,0.42857142857142855,0.5714285714285714,-0.001769406271321338,1.0898260537002644
distilbert-base-uncased:factual_deep:error:4:state_pca:1,high_rho,1.9735318575055858,distilbert-base-uncased,factual_deep,error,4,state_pca,10,The opposite of early is [MASK].,late,2397.0,0.6219642788145411,0.1701870404729543,3.067907406054591,0.8436937370312737,0.5455808639526367,unknown,neutral_suffix,The opposite of early is [MASK]. This extra sentence is unrelated.,unknown,omitted,1,0.00041704023840985987,0.000644811342944458,-0.00022777110453459814,2.965746378223394,3.0332620402178767,0.06751566199448256,1.1826117985904652,0.942054812628254,-0.2405569859622112,0.061957982131210745,0.06953036538344336,-0.007572383252232612,0,0,0,0.3055866426879208,0.25,0.75,0.0009956801605837083,2.123102304682403
distilbert-base-uncased:factual_deep:error:4:state_pca:1,high_rho,1.9735318575055858,distilbert-base-uncased,factual_deep,error,4,state_pca,10,The opposite of early is [MASK].,late,2397.0,0.6219642788145411,0.1701870404729543,3.067907406054591,0.8436937370312737,0.5455808639526367,unknown,quiz_format,"In a short quiz, The opposite of early is [MASK].",unknown,shown,1,0.00041704023840985987,1.6862268180783118e-05,0.00040017797022907675,2.965746378223394,2.8442046830293544,-0.12154169519403979,1.1826117985904652,1.3812463731808697,0.19863457459040457,0.061957982131210745,0.1376977833931173,-0.07573980126190656,0,0,0,0.9519613709523224,0.1111111111111111,0.8888888888888888,0.01512188800160642,2.8412504378114405
distilbert-base-uncased:factual_deep:error:4:state_pca:1,high_rho,1.9735318575055858,distilbert-base-uncased,factual_deep,error,4,state_pca,10,The opposite of early is [MASK].,late,2397.0,0.6219642788145411,0.1701870404729543,3.067907406054591,0.8436937370312737,0.5455808639526367,unknown,template_rewrite,"In ordinary usage, the opposite of early is [MASK].",unknown,reversed,1,0.00041704023840985987,4.723337108222939e-05,0.0003698068673276305,2.965746378223394,3.0984905078829854,0.13274412965959126,1.1826117985904652,0.7915276864550305,-0.3910841121354347,0.061957982131210745,0.06327778835168801,-0.0013198062204772681,0,0,0,0.5799395170797574,0.17647058823529413,0.8235294117647058,0.000165286948909593,2.5365828653713822
