model,layer,subspace,scalar_distance_z,rho_abs_diff,left_prompt_id,right_prompt_id,left_condition,right_condition,left_rho,right_rho,left_prompt,right_prompt,left_target,right_target,left_final_top1,right_final_top1,left_final_top8,right_final_top8,left_entropy_topk,right_entropy_topk,absdiff_entropy_topk,left_varentropy_topk,right_varentropy_topk,absdiff_varentropy_topk,left_trace_fim,right_trace_fim,absdiff_trace_fim,left_grad_norm_sq,right_grad_norm_sq,absdiff_grad_norm_sq,left_top1_prob_topk_layer,right_top1_prob_topk_layer,absdiff_top1_prob_topk_layer
bert-base-uncased,10,state_1d,0.5029332074661531,0.5226899061841344,170,243,error,error,0.5566540779014875,0.0339641717173531,India is located in [MASK].,Hot has the opposite meaning of [MASK].,asia,cold,india,hot,india goa punjab kerala kashmir mumbai pakistan bangalore,hot cold heat warm fire cool water wet,3.0615847137325365,3.159784052656247,0.09819933892371058,0.9316928566003756,0.6876122081213716,0.24408064847900401,5.232330833094724e-05,4.987625246411696e-05,2.4470558668302782e-06,2.713647025758046e-05,1.164818933461494e-06,2.5971651324118967e-05,0.2013013838992125,0.154825739774816,0.046475644124396503
google/bert_uncased_L-2_H-128_A-2,2,delta_1d,0.15393694702690752,0.5115189971852804,166,329,error,error,0.5929090373475817,0.0813900401623013,China is located in [MASK].,[MASK] painted the Mona Lisa.,asia,leonardo,china,she,china taiwan beijing japan vietnam thailand iran shanghai,she he it lisa madonna also mona emily,1.8823380288805311,1.8609053935777164,0.021432635302814695,3.0912308691170134,3.061533579297806,0.029697289819207384,0.0042064762499962,0.0079504044927675,0.0037439282427713,0.0077097084112956,0.0019810686016061,0.0057286398096895,0.5912323043802432,0.5886133794390644,0.0026189249411787685
bert-base-uncased,5,state_1d,0.4608007482700449,0.5003801477375741,318,344,error,error,0.0010831746335729,0.501463322371147,A shark is a [MASK].,The sky is often [MASK].,fish,blue,shark,clear,shark fish predator snake concept bird whale fin,clear blue cloudy dark grey black gray white,3.2876683857771622,3.3147979270146752,0.02712954123751299,0.3541631641196597,0.3494843524176031,0.0046788117020565845,0.0001337714607753,0.0001331282486701,6.432121052000084e-07,5.131748209541369e-08,2.3331202774990088e-05,2.3279885292894675e-05,0.0800009220920036,0.1093889706903109,0.029388048598307293
bert-base-uncased,8,delta_1d,0.4406422964007032,0.49870338896471894,4,55,correct,correct,0.0013764460994327,0.5000798350641517,Germany's capital city is [MASK].,Bulgaria's capital city is [MASK].,berlin,sofia,berlin,sofia,berlin leipzig bonn munich hamburg stuttgart dresden hanover,sofia ruse skopje tirana thessaloniki kiev bucharest ##grad,3.2219175174217654,3.21444775910709,0.007469758314675445,0.5974866117769196,0.624863156420898,0.027376544643978318,0.007598584502736,0.0084715295804985,0.0008729450777625004,6.249137567013324e-06,0.0026471959673331,0.002640946829766087,0.1652837364175618,0.1706435884549783,0.005359852037416485
bert-base-uncased,10,state_1d,0.5237591232247316,0.49737495576939855,12,170,correct,error,0.0592791221320889,0.5566540779014875,The capital of Japan is [MASK].,India is located in [MASK].,tokyo,asia,tokyo,india,tokyo osaka kyoto nara kobe nagasaki edo nagoya,india goa punjab kerala kashmir mumbai pakistan bangalore,3.0293966745935306,3.0615847137325365,0.03218803913900592,1.1263055549587275,0.9316928566003756,0.19461269835835193,4.401023329308088e-05,5.232330833094724e-05,8.313075037866362e-06,2.9384050404055117e-06,2.713647025758046e-05,2.419806521717495e-05,0.2473605990607088,0.2013013838992125,0.0460592151614963
bert-base-uncased,8,delta_1d,0.438003686991014,0.49660700513515277,55,325,correct,error,0.5000798350641517,0.0034728299289989,Bulgaria's capital city is [MASK].,The spider is classified as a [MASK].,sofia,insect,sofia,subspecies,sofia ruse skopje tirana thessaloniki kiev bucharest ##grad,subspecies predator wasp pest male species female mimic,3.21444775910709,3.251592902929679,0.037145143822589155,0.624863156420898,0.5575226799478552,0.06734047647304275,0.0084715295804985,0.0091655238775506,0.0006939942970520998,0.0026471959673331,1.7746117302250825e-05,0.0026294498500308494,0.1706435884549783,0.1606224675207382,0.010021120934240096
bert-base-uncased,5,state_1d,0.4624828037644297,0.4955990568132732,306,344,correct,error,0.0058642655578738,0.501463322371147,A sparrow is a [MASK].,The sky is often [MASK].,bird,blue,bird,clear,bird sparrow lark pigeon fly parrot name feather,clear blue cloudy dark grey black gray white,3.25083092469929,3.3147979270146752,0.0639670023153851,0.4599320720969855,0.3494843524176031,0.11044771967938238,0.0001330694409378,0.0001331282486701,5.88077322999825e-08,3.589100802292913e-07,2.3331202774990088e-05,2.2972292694760796e-05,0.1087361181355797,0.1093889706903109,0.000652852554731187
bert-base-uncased,10,state_1d,0.47932037154362495,0.49502630604662334,170,231,error,error,0.5566540779014875,0.0616277718548641,India is located in [MASK].,Half of ten is [MASK].,asia,five,india,free,india goa punjab kerala kashmir mumbai pakistan bangalore,free empty one good full right true perfect,3.0615847137325365,3.0462276154715755,0.015357098260960989,0.9316928566003756,0.8846649535841637,0.04702790301621185,5.232330833094724e-05,4.40528283094601e-05,8.270480021487139e-06,2.713647025758046e-05,2.4017571125390173e-06,2.4734713145041444e-05,0.2013013838992125,0.1642638924534869,0.0370374914457256
distilbert-base-uncased,4,delta_1d,0.1292522565000941,0.4933482910770165,81,253,correct,error,0.5031490585677918,0.0098007674907753,The capital of Thailand is [MASK].,Black has the opposite meaning of [MASK].,bangkok,white,bangkok,black,bangkok thailand mai siam thai chiang hanoi rai,black white color yellow colour red blue gold,3.3722541045055863,3.386624726132472,0.014370621626885516,0.2143945223394994,0.1967521212207393,0.017642401118760115,0.0068737402827678,0.0069641426260018,9.040234323400009e-05,0.000741486875557,1.3429107998074305e-05,0.0007280577675589258,0.0989826898897617,0.1032324088218093,0.004249718932047605
bert-base-uncased,8,delta_1d,0.4479241763579226,0.49269849902114093,43,55,correct,correct,0.0073813360430107,0.5000798350641517,Sweden's capital city is [MASK].,Bulgaria's capital city is [MASK].,stockholm,sofia,stockholm,sofia,stockholm malmo gothenburg uppsala lund helsinki oslo mora,sofia ruse skopje tirana thessaloniki kiev bucharest ##grad,3.2178831309026013,3.21444775910709,0.003435371795511344,0.5694376554714099,0.624863156420898,0.05542550094948806,0.0076655270019793,0.0084715295804985,0.0008060025785192005,3.2219825043639145e-05,0.0026471959673331,0.002614976142289461,0.1516417801268355,0.1706435884549783,0.0190018083281428
bert-base-uncased,5,state_1d,0.4239040583911774,0.49179075661609256,249,273,error,error,0.0012426125811673,0.4930333691972599,Day has the opposite meaning of [MASK].,More than one man are called [MASK].,night,men,day,here,day night month time week evening eve year,here such that there up out sir them,3.2744427901655397,3.2539510526188047,0.020491737546735056,0.4432079190463033,0.4553219311313365,0.01211401208503321,9.64104795383202e-05,0.0001075649096998,1.1154430161479796e-05,5.309669643363905e-08,2.414712887830506e-05,2.409403218187142e-05,0.1138116064519887,0.1203701014963136,0.0065584950443248885
bert-base-uncased,5,state_1d,0.4346493004363913,0.4899474442712094,172,273,error,error,0.0030859249260505,0.4930333691972599,Thailand is located in [MASK].,More than one man are called [MASK].,asia,men,thailand,here,thailand bangkok asia vietnam myanmar india cambodia afghanistan,here such that there up out sir them,3.267592124310406,3.2539510526188047,0.013641071691601336,0.4132325263031731,0.4553219311313365,0.042089404828163424,0.0001077512390159,0.0001075649096998,1.8632931609999844e-07,1.3740487060326246e-07,2.414712887830506e-05,2.4009724007701797e-05,0.0997128793283841,0.1203701014963136,0.020657222167929493
bert-base-uncased,5,state_1d,0.393019179491184,0.4856567697331215,321,344,error,error,0.0158065526380255,0.501463322371147,The whale is classified as a [MASK].,The sky is often [MASK].,mammal,blue,subspecies,clear,subspecies species mammal predator fossil juvenile male fish,clear blue cloudy dark grey black gray white,3.3238899168783926,3.3147979270146752,0.009091989863717398,0.344210737992597,0.3494843524176031,0.005273614425006123,0.0001440073924793,0.0001331282486701,1.0879143809199997e-05,7.835132822978592e-07,2.3331202774990088e-05,2.254768949269223e-05,0.1106966373737867,0.1093889706903109,0.0013076666834758027
bert-base-uncased,5,state_1d,0.4403694531708011,0.4846869065683611,224,344,error,error,0.0167764158027859,0.501463322371147,Gold is a [MASK].,The sky is often [MASK].,metal,blue,color,clear,color commodity rule word colour virtue mineral property,clear blue cloudy dark grey black gray white,3.3323723183195497,3.3147979270146752,0.01757439130487448,0.3296112775088146,0.3494843524176031,0.019873074908788535,0.0001467572840702,0.0001331282486701,1.3629035400100007e-05,8.115231439138902e-07,2.3331202774990088e-05,2.2519679631076198e-05,0.1248830209787015,0.1093889706903109,0.015494050288390612
distilbert-base-uncased,4,delta_1d,0.18087977401865746,0.4817637118430249,81,290,correct,error,0.5031490585677918,0.0213853467247669,The capital of Thailand is [MASK].,A person who cooks food is a [MASK].,bangkok,chef,bangkok,vegetarian,bangkok thailand mai siam thai chiang hanoi rai,vegetarian cook chef baker person slave farmer woman,3.3722541045055863,3.355499979912882,0.01675412459270431,0.2143945223394994,0.2464727026548563,0.03207818031535689,0.0068737402827678,0.0071126429722835,0.00023890268951569978,0.000741486875557,3.749005974746397e-05,0.0007039968158095361,0.0989826898897617,0.0837625474272387,0.015220142462522998
bert-base-uncased,5,state_1d,0.3932927634224954,0.47901705820044205,170,273,error,error,0.0140163109968178,0.4930333691972599,India is located in [MASK].,More than one man are called [MASK].,asia,men,india,here,india goa punjab kerala kashmir mumbai pakistan bangalore,here such that there up out sir them,3.2528206890100604,3.2539510526188047,0.0011303636087443003,0.4842745548390821,0.4553219311313365,0.028952623707745595,0.0001091650166652,0.0001075649096998,1.600106965399996e-06,7.4098405243956e-07,2.414712887830506e-05,2.34061448258655e-05,0.1334347836451911,0.1203701014963136,0.013064682148877502
bert-base-uncased,10,state_1d,0.5269763739029106,0.4778394044103255,92,199,correct,error,0.0072544341732432,0.4850938385835687,"In Chile, the capital city is [MASK].",People in Germany pay with the [MASK].,santiago,euro,santiago,money,santiago concepcion colon chile montevideo lima mendoza rosario,money bill euro tax goods price same euros,1.17945348888827,1.0383010905830907,0.14115239830517923,3.2361032403027714,3.293974782522071,0.05787154221929969,2.418775024336809e-05,1.9392997761649736e-05,4.794752481718353e-06,5.678339935308541e-07,3.098781652142088e-05,3.0419982527890022e-05,0.7740771976341778,0.8176288631825671,0.043551665548389296
bert-base-uncased,5,state_1d,0.3793605402089874,0.47570987170000517,249,275,error,correct,0.0012426125811673,0.4769524842811725,Day has the opposite meaning of [MASK].,More than one woman are called [MASK].,night,women,day,women,day night month time week evening eve year,women miss sisters prostitutes that madam names such,3.2744427901655397,3.259270646501933,0.01517214366360653,0.4432079190463033,0.4360619397729666,0.007145979273336711,9.64104795383202e-05,0.000106017243596,9.606764057679799e-06,5.309669643363905e-08,2.2049553837700173e-05,2.1996457141266533e-05,0.1138116064519887,0.1104429397863937,0.003368666665595002
bert-base-uncased,5,state_1d,0.363410839289667,0.473866559355122,172,275,error,correct,0.0030859249260505,0.4769524842811725,Thailand is located in [MASK].,More than one woman are called [MASK].,asia,women,thailand,women,thailand bangkok asia vietnam myanmar india cambodia afghanistan,women miss sisters prostitutes that madam names such,3.267592124310406,3.259270646501933,0.00832147780847281,0.4132325263031731,0.4360619397729666,0.022829413469793503,0.0001077512390159,0.000106017243596,1.7339954198999956e-06,1.3740487060326246e-07,2.2049553837700173e-05,2.191214896709691e-05,0.0997128793283841,0.1104429397863937,0.010730060458009602
bert-base-uncased,10,state_1d,0.4375736955871832,0.46920833559276964,170,214,error,error,0.5566540779014875,0.0874457423087178,India is located in [MASK].,Humans breathe [MASK].,asia,oxygen,india,fire,india goa punjab kerala kashmir mumbai pakistan bangalore,fire blood air smoke oxygen water it slowly,3.0615847137325365,2.955643650802987,0.10594106292954963,0.9316928566003756,1.0078311923580054,0.07613833575762985,5.232330833094724e-05,6.017076389611906e-05,7.847455565171817e-06,2.713647025758046e-05,5.302882319785569e-06,2.183358793779489e-05,0.2013013838992125,0.2021438681790543,0.0008424842798417931
bert-base-uncased,5,state_1d,0.4447595314739914,0.4674868007317454,178,344,error,error,0.0339765216394016,0.501463322371147,Nigeria is located in [MASK].,The sky is often [MASK].,africa,blue,nigeria,clear,nigeria ghana cameroon brazil benin india egypt africa,clear blue cloudy dark grey black gray white,3.285848188992732,3.3147979270146752,0.02894973802194345,0.3512891067982426,0.3494843524176031,0.001804754380639484,0.0001192253609395,0.0001331282486701,1.3902887730599984e-05,1.4230240646792544e-06,2.3331202774990088e-05,2.1908178710310833e-05,0.0911815553397382,0.1093889706903109,0.0182074153505727
bert-base-uncased,5,state_1d,0.41459304090699195,0.46293617328435466,170,275,error,correct,0.0140163109968178,0.4769524842811725,India is located in [MASK].,More than one woman are called [MASK].,asia,women,india,women,india goa punjab kerala kashmir mumbai pakistan bangalore,women miss sisters prostitutes that madam names such,3.2528206890100604,3.259270646501933,0.006449957491872826,0.4842745548390821,0.4360619397729666,0.048212615066115516,0.0001091650166652,0.000106017243596,3.147773069199993e-06,7.4098405243956e-07,2.2049553837700173e-05,2.1308569785260613e-05,0.1334347836451911,0.1104429397863937,0.022991843858797392
distilbert-base-uncased,4,state_1d,0.27179415205016516,0.4578560823972364,22,168,correct,error,0.474219160974101,0.0163630785768646,Egypt's capital city is [MASK].,Japan is located in [MASK].,cairo,asia,cairo,taiwan,cairo alexandria egypt suez tunis acre mecca male,taiwan japan hokkaido asia korea afghanistan indonesia china,3.3743696782049595,3.3950097280296627,0.020640049824703244,0.1968620798883572,0.1571822902522239,0.03967978963613328,0.0001002130995099,9.983969688870074e-05,3.734026211992702e-07,9.355471104140373e-06,2.567863192441893e-07,9.098684784896183e-06,0.0816067313742261,0.0805175808888495,0.001089150485376597
bert-base-uncased,5,state_1d,0.4859615328083541,0.4557318791356649,168,275,error,correct,0.0212206051455076,0.4769524842811725,Japan is located in [MASK].,More than one woman are called [MASK].,asia,women,japan,women,japan tokyo hokkaido taiwan asia korea china kyoto,women miss sisters prostitutes that madam names such,3.254731797028135,3.259270646501933,0.004538849473798123,0.4468624006261877,0.4360619397729666,0.010800460853221117,8.331751294357668e-05,0.000106017243596,2.2699730652423324e-05,7.90074193311255e-07,2.2049553837700173e-05,2.125947964438892e-05,0.1130623119049303,0.1104429397863937,0.002619372118536592
bert-base-uncased,5,state_1d,0.4802731894748908,0.4554762292024811,257,273,error,error,0.0375571399947788,0.4930333691972599,Fast has the opposite meaning of [MASK].,More than one man are called [MASK].,slow,men,fast,here,fast speed slow time faster run stop quick,here such that there up out sir them,3.2331963906040944,3.2539510526188047,0.020754662014710323,0.5406010105676137,0.4553219311313365,0.08527907943627716,9.270792763863182e-05,0.0001075649096998,1.485698206116818e-05,1.882288718562488e-06,2.414712887830506e-05,2.226484015974257e-05,0.1342169869910337,0.1203701014963136,0.013846885494720115
bert-base-uncased,8,delta_1d,0.3804172660830708,0.4491665612760182,55,299,correct,correct,0.5000798350641517,0.0509132737881335,Bulgaria's capital city is [MASK].,Someone who treats patients can be called a [MASK].,sofia,doctor,sofia,doctor,sofia ruse skopje tirana thessaloniki kiev bucharest ##grad,doctor nurse specialist psychiatrist physician surgeon consultant healer,3.21444775910709,3.2354384140233905,0.02099065491630059,0.624863156420898,0.5975345507056757,0.02732860571522222,0.0084715295804985,0.0079465542682816,0.0005249753122169003,0.0026471959673331,0.0002417535718476,0.0024054423954855,0.1706435884549783,0.1722667331402323,0.0016231446852540132
google/bert_uncased_L-2_H-128_A-2,2,delta_1d,0.35534161362680444,0.4490750712887649,87,176,error,error,0.0009486662361377,0.4500237375249026,The capital of Peru is [MASK].,Morocco is located in [MASK].,lima,africa,peru,algeria,peru ecuador bolivia brazil colombia argentina endemic venezuela,algeria morocco france turkey tunisia benin spain libya,2.6952757466452777,2.7183970808482827,0.023121334203004995,1.3951857096187474,1.5469191132861455,0.15173340366739807,0.0171754834962789,0.0089690897949677,0.008206393701311201,2.273287870437843e-05,0.0062438347399319,0.006221101861227521,0.2546071900485294,0.2858046251267434,0.031197435078213986
bert-base-uncased,9,state_1d,0.4477858836696668,0.4479957914196105,261,298,error,correct,7.644600916777643e-06,0.4480034360205273,Early has the opposite meaning of [MASK].,A person who treats patients is a [MASK].,late,doctor,early,doctor,early age day late old time light spring,doctor physician patient surgeon psychiatrist nurse healer therapist,3.362325213115734,3.3107197778559088,0.051605435259825416,0.2386058681324022,0.3601652692891688,0.12155940115676661,6.118119247426909e-05,5.34295877077795e-05,7.751604766489587e-06,1.1159734845822568e-10,8.621145987460853e-06,8.621034390112395e-06,0.0906038384239577,0.1204302605932872,0.0298264221693295
bert-base-uncased,9,state_1d,0.3262121021127587,0.4479742273111946,279,298,correct,correct,2.9208709332732707e-05,0.4480034360205273,More than one leaf are called [MASK].,A person who treats patients is a [MASK].,leaves,doctor,leaves,doctor,leaves leaflets flowers seeds fruits fruit species lobes,doctor physician patient surgeon psychiatrist nurse healer therapist,3.285282899943736,3.3107197778559088,0.02543687791217275,0.3973695481843151,0.3601652692891688,0.03720427889514627,5.615491425701021e-05,5.34295877077795e-05,2.7253265492307085e-06,6.51770527127507e-10,8.621145987460853e-06,8.620494216933725e-06,0.1027934310870339,0.1204302605932872,0.017636829506253296
bert-base-uncased,9,state_1d,0.40892123568819616,0.4478531899104903,140,298,correct,correct,0.000150246110037,0.4480034360205273,The language of Japan is [MASK].,A person who treats patients is a [MASK].,japanese,doctor,japanese,doctor,japanese english [UNK] mandarin french german latin spanish,doctor physician patient surgeon psychiatrist nurse healer therapist,3.337974723748601,3.3107197778559088,0.027254945892692284,0.2606815035521181,0.3601652692891688,0.0994837657370507,4.986783287957043e-05,5.34295877077795e-05,3.5617548282090744e-06,1.953142585456792e-09,8.621145987460853e-06,8.619192844875397e-06,0.0840021141713422,0.1204302605932872,0.036428146421945
bert-base-uncased,9,state_1d,0.3366708894611561,0.44783428098717726,132,298,correct,correct,0.00016915503335,0.4480034360205273,The language of Spain is [MASK].,A person who treats patients is a [MASK].,spanish,doctor,spanish,doctor,spanish catalan basque english galician portuguese french latin,doctor physician patient surgeon psychiatrist nurse healer therapist,3.302022767073677,3.3107197778559088,0.008697010782231729,0.3335572961070818,0.3601652692891688,0.02660797318208702,5.480251580654573e-05,5.34295877077795e-05,1.3729280987662286e-06,3.0921166250741787e-09,8.621145987460853e-06,8.618053870835779e-06,0.0940783714429722,0.1204302605932872,0.026351889150315
bert-base-uncased,9,state_1d,0.44343870197480384,0.44764190797440306,242,298,error,correct,0.0003615280461242,0.4480034360205273,The opposite of hot is [MASK].,A person who treats patients is a [MASK].,cold,doctor,hot,doctor,hot cold cool warm heat dry dark negative,doctor physician patient surgeon psychiatrist nurse healer therapist,3.36785927682622,3.3107197778559088,0.05713949897031112,0.2198066344424457,0.3601652692891688,0.14035863484672312,5.153973446023456e-05,5.34295877077795e-05,1.8898532475449402e-06,4.095670097439093e-09,8.621145987460853e-06,8.617050317363414e-06,0.0821361547126676,0.1204302605932872,0.0382941058806196
bert-base-uncased,5,state_1d,0.45073900251758386,0.44737817277302927,180,344,error,error,0.0540851495981177,0.501463322371147,Ghana is located in [MASK].,The sky is often [MASK].,africa,blue,ghana,clear,ghana togo africa brazil nigeria egypt india cameroon,clear blue cloudy dark grey black gray white,3.2969392134105693,3.3147979270146752,0.017858713604105958,0.3446127141937087,0.3494843524176031,0.0048716382238944145,0.0001139227726564,0.0001331282486701,1.920547601369999e-05,2.1233416464141484e-06,2.3331202774990088e-05,2.120786112857594e-05,0.1045046902283359,0.1093889706903109,0.004884280461974991
bert-base-uncased,9,state_1d,0.3849653153772812,0.44679503307007556,126,298,correct,correct,0.0012084029504517,0.4480034360205273,The language of France is [MASK].,A person who treats patients is a [MASK].,french,doctor,french,doctor,french english catalan breton basque spanish german latin,doctor physician patient surgeon psychiatrist nurse healer therapist,3.2687815907059075,3.3107197778559088,0.041938187150001305,0.3936135728717665,0.3601652692891688,0.033448303582597705,5.919274166500946e-05,5.34295877077795e-05,5.763153957229959e-06,2.8154660743471103e-08,8.621145987460853e-06,8.592991326717382e-06,0.0902348890978072,0.1204302605932872,0.03019537149547999
google/bert_uncased_L-2_H-128_A-2,2,delta_1d,0.33148913070728603,0.4451315904297489,152,176,error,error,0.0048921470951537,0.4500237375249026,The language of Bulgaria is [MASK].,Morocco is located in [MASK].,bulgarian,africa,bulgaria,algeria,bulgaria bulgarian greece russia serbia turkey russian greek,algeria morocco france turkey tunisia benin spain libya,2.6146044460736544,2.7183970808482827,0.1037926347746283,1.6710805943595577,1.5469191132861455,0.12416148107341218,0.0139385491071957,0.0089690897949677,0.004969459312227999,0.0001139500374336,0.0062438347399319,0.0061298847024982995,0.2635924351209908,0.2858046251267434,0.022212190005752586
google/bert_uncased_L-2_H-128_A-2,2,delta_1d,0.3723470396181712,0.444959707748481,176,224,error,error,0.4500237375249026,0.0050640297764216,Morocco is located in [MASK].,Gold is a [MASK].,africa,metal,algeria,gold,algeria morocco france turkey tunisia benin spain libya,gold silver bronze species butterfly mountain water black,2.7183970808482827,2.6252396843224552,0.09315739652582744,1.5469191132861455,1.6682486729883486,0.12132955970220305,0.0089690897949677,0.0067373193767121,0.0022317704182556004,0.0062438347399319,5.691728476433045e-05,0.0061869174551675695,0.2858046251267434,0.243459775385169,0.042344849741574375
bert-base-uncased,8,delta_1d,0.4640608553814489,0.4449184812900734,55,233,correct,error,0.5000798350641517,0.0551613537740783,Bulgaria's capital city is [MASK].,The sum of three and four is [MASK].,sofia,seven,sofia,zero,sofia ruse skopje tirana thessaloniki kiev bucharest ##grad,zero one equal two infinite three odd prime,3.21444775910709,3.1608669887700898,0.05358077033700015,0.624863156420898,0.6743338028598066,0.04947064643890864,0.0084715295804985,0.0087726337432685,0.00030110416277000056,0.0026471959673331,0.0003263171088803,0.0023208788584528,0.1706435884549783,0.1231289645314897,0.04751462392348858
bert-base-uncased,5,state_1d,0.48028169909553603,0.4443012027695061,243,275,error,correct,0.0326512815116664,0.4769524842811725,Hot has the opposite meaning of [MASK].,More than one woman are called [MASK].,cold,women,hot,women,hot cold heat warm fire cool water wet,women miss sisters prostitutes that madam names such,3.327106136377324,3.259270646501933,0.06783548987539101,0.3203058325817521,0.4360619397729666,0.11575610719121449,0.0001044215952529,0.000106017243596,1.595648343100006e-06,1.0920823846526e-06,2.2049553837700173e-05,2.0957471453047574e-05,0.0920362631660242,0.1104429397863937,0.018406676620369503
bert-base-uncased,9,state_1d,0.36054788893830675,0.4440946266000223,243,298,error,correct,0.003908809420505,0.4480034360205273,Hot has the opposite meaning of [MASK].,A person who treats patients is a [MASK].,cold,doctor,hot,doctor,hot cold heat warm fire cool water wet,doctor physician patient surgeon psychiatrist nurse healer therapist,3.2926089143062933,3.3107197778559088,0.01811086354961544,0.4347122692167884,0.3601652692891688,0.0745469999276196,4.741368844830533e-05,5.34295877077795e-05,6.015899259474173e-06,8.056569089489704e-08,8.621145987460853e-06,8.540580296565957e-06,0.1355999281114051,0.1204302605932872,0.015169667518117894
bert-base-uncased,9,state_1d,0.47189460231325214,0.4428208916124422,253,298,correct,correct,0.0051825444080851,0.4480034360205273,Black has the opposite meaning of [MASK].,A person who treats patients is a [MASK].,white,doctor,white,doctor,white black red yellow color blue gold green,doctor physician patient surgeon psychiatrist nurse healer therapist,3.234793925149547,3.3107197778559088,0.07592585270636176,0.582555316096399,0.3601652692891688,0.22239004680723018,5.203992997393066e-05,5.34295877077795e-05,1.3896577338488408e-06,1.5711473071827376e-07,8.621145987460853e-06,8.46403125674258e-06,0.1345888168030634,0.1204302605932872,0.014158556209776199
bert-base-uncased,9,state_1d,0.46359811784696553,0.4425108949549867,298,321,correct,error,0.4480034360205273,0.0054925410655406,A person who treats patients is a [MASK].,The whale is classified as a [MASK].,doctor,mammal,doctor,subspecies,doctor physician patient surgeon psychiatrist nurse healer therapist,subspecies species mammal predator fossil juvenile male fish,3.3107197778559088,3.246350608439488,0.06436916941642057,0.3601652692891688,0.5166707148386187,0.1565054455494499,5.34295877077795e-05,4.575037339393336e-05,7.679214313846142e-06,8.621145987460853e-06,1.298320163069821e-07,8.49131397115387e-06,0.1204302605932872,0.1456116444698266,0.025181383876539412
google/bert_uncased_L-2_H-128_A-2,2,state_1d,0.404867961069294,0.4374694815165732,179,271,error,error,0.0002696095643607,0.4377390910809339,The continent containing Nigeria is [MASK].,More than one goose are called [MASK].,africa,geese,nigeria,"""",nigeria extinct endemic tanzania found kenya namibia cameroon,""" . it out up white there them",3.2166122602960985,3.319251347993327,0.10263908769722851,0.5220307883746983,0.3369450146676265,0.1850857737070718,0.0085453067252796,0.0091533988383168,0.0006080921130372004,1.2027048663098953e-06,0.0013500714491273,0.00134886874426099,0.1138896542705068,0.1015286930485901,0.012360961221916711
google/bert_uncased_L-2_H-128_A-2,2,state_1d,0.29420361761621916,0.4373460496666961,241,271,error,error,0.0003930414142378,0.4377390910809339,The number of sides in a triangle is [MASK].,More than one goose are called [MASK].,three,geese,located,"""",located found bounded one unknown different a white,""" . it out up white there them",3.350344984020621,3.319251347993327,0.031093636027294203,0.2466663027443863,0.3369450146676265,0.09027871192324019,0.0088278573087165,0.0091533988383168,0.00032554152960029975,8.558614058832519e-07,0.0013500714491273,0.0013492155877214169,0.0831167023433508,0.1015286930485901,0.018411990705239287
google/bert_uncased_L-2_H-128_A-2,2,state_1d,0.3162833032583925,0.4364193298672324,269,271,correct,error,0.0013197612137015,0.4377390910809339,More than one tooth are called [MASK].,More than one goose are called [MASK].,teeth,geese,teeth,"""","teeth up it tooth "" tree out flowers",""" . it out up white there them",3.2752551566041137,3.319251347993327,0.04399619138921329,0.4142004417689046,0.3369450146676265,0.07725542710127808,0.0083372545112184,0.0091533988383168,0.0008161443270984,4.557524142814547e-06,0.0013500714491273,0.0013455139249844855,0.0923449405935085,0.1015286930485901,0.009183752455081587
bert-base-uncased,9,state_1d,0.454849959174982,0.434410624420706,130,298,correct,correct,0.0135928115998213,0.4480034360205273,The language of Italy is [MASK].,A person who treats patients is a [MASK].,italian,doctor,italian,doctor,italian french venetian sicilian spanish latin english german,doctor physician patient surgeon psychiatrist nurse healer therapist,3.2289470378009915,3.3107197778559088,0.0817727400549173,0.5206104025451948,0.3601652692891688,0.16044513325602594,4.507770558935135e-05,5.34295877077795e-05,8.35188211842815e-06,3.189950485385692e-07,8.621145987460853e-06,8.302150938922285e-06,0.1250295053222012,0.1204302605932872,0.004599244728914001
bert-base-uncased,9,state_1d,0.45806737333961944,0.4341334573538262,291,298,correct,correct,0.0138699786667011,0.4480034360205273,Someone who cooks food can be called a [MASK].,A person who treats patients is a [MASK].,chef,doctor,chef,doctor,chef cook vegetarian baker waiter butcher housekeeper farmer,doctor physician patient surgeon psychiatrist nurse healer therapist,3.3482914723812858,3.3107197778559088,0.03757169452537701,0.2610898269538519,0.3601652692891688,0.0990754423353169,4.199742588709063e-05,5.34295877077795e-05,1.143216182068887e-05,1.5208571219592557e-07,8.621145987460853e-06,8.469060275264927e-06,0.1019504929701683,0.1204302605932872,0.018479767623118898
google/bert_uncased_L-2_H-128_A-2,2,state_1d,0.3217929153503498,0.4341242824328135,271,274,error,error,0.4377390910809339,0.0036148086481204,More than one goose are called [MASK].,The plural of woman is [MASK].,geese,women,"""",true,""" . it out up white there them",true unknown plural feminine male female white masculine,3.319251347993327,3.3291430541116243,0.009891706118297261,0.3369450146676265,0.2786467887630655,0.05829822590456102,0.0091533988383168,0.008177056818337,0.0009763420199797989,0.0013500714491273,8.236379908335084e-06,0.001341835069218965,0.1015286930485901,0.0890646303549249,0.012464062693665193
