model,prompt_id,prompt,target,task,topic,observed_condition,layer,subspace_family,subspace_k,rep,rho,v_access,v_inaccess,entropy,varentropy,confidence,rank_whitened_jb,grad_entropy_proj_norm,grad_varentropy_proj_norm
bert-base-uncased,7,The capital of Hungary is [MASK].,budapest,factual_deep,capital,correct,8,delta_pca,8,0,0.8488093046590285,1.7256294713824378,0.30737071123883275,2.6718623167243507,2.0330001826212705,0.3782822107516562,8,0.24572140463461117,0.5948060102558619
bert-base-uncased,7,The capital of Hungary is [MASK].,budapest,factual_deep,capital,correct,8,random,8,0,0.7170754136293974,1.4578144468617873,0.5751857357594805,2.6718623167243507,2.0330001826212705,0.3782822107516562,8,0.1805227668180687,0.4588446776135562
bert-base-uncased,8,The language of Spain is [MASK].,spanish,factual_simple,language,correct,8,state_pca,8,0,0.8500383623971923,1.374055080274544,0.2424073537261702,2.7575712207988836,1.616462434000704,0.24189934651219228,8,0.23285376940541155,0.43587047132691314
bert-base-uncased,8,The language of Spain is [MASK].,spanish,factual_simple,language,correct,8,delta_pca,8,0,0.46443736708984446,0.7507455568469317,0.8657168771537799,2.7575712207988836,1.616462434000704,0.24189934651219228,8,0.09742108553617075,0.16410975213550652
bert-base-uncased,8,The language of Spain is [MASK].,spanish,factual_simple,language,correct,8,random,8,0,0.5808649732360436,0.9389464084628929,0.6775160255378193,2.7575712207988836,1.616462434000704,0.24189934651219228,8,0.10630366228760323,0.21594330213219445
bert-base-uncased,9,The story about the airport mentioned a [MASK].,,ambiguous_open,open,ambiguous,8,state_pca,8,0,0.2564592656405311,0.19926696618233242,0.5777256906618041,3.1164407418738707,0.7769926568441359,0.1772337619151948,8,0.05663956560271845,0.1887283766412948
bert-base-uncased,9,The story about the airport mentioned a [MASK].,,ambiguous_open,open,ambiguous,8,delta_pca,8,0,0.604799104733852,0.46992446324411075,0.3070681936000257,3.1164407418738707,0.7769926568441359,0.1772337619151948,8,0.0887375229028995,0.23490063758928872
bert-base-uncased,9,The story about the airport mentioned a [MASK].,,ambiguous_open,open,ambiguous,8,random,8,0,0.32307708844885547,0.2510285253193442,0.525964131524792,3.1164407418738707,0.7769926568441359,0.1772337619151948,8,0.052211101469305105,0.145058963029344
bert-base-uncased,10,Bread is made from [MASK].,flour,factual_deep,common,error,8,state_pca,8,0,0.8281090919139527,1.6866386436697536,0.3500962021843535,2.682335103302006,2.03673484585411,0.38035052767838046,8,0.3048273656684532,0.755749981093919
bert-base-uncased,10,Bread is made from [MASK].,flour,factual_deep,common,error,8,delta_pca,8,0,0.7959916006572307,1.621223830065773,0.41551101578833827,2.682335103302006,2.03673484585411,0.38035052767838046,8,0.19142710683025335,0.48376353096512853
bert-base-uncased,10,Bread is made from [MASK].,flour,factual_deep,common,error,8,random,8,0,0.7388011787457516,1.504742104909565,0.5319927409445468,2.682335103302006,2.03673484585411,0.38035052767838046,8,0.2063816951243504,0.5265694790656895
bert-base-uncased,11,The plural of child is [MASK].,children,factual_simple,lexical,error,8,state_pca,8,0,0.6860084010486608,0.9165065586407481,0.41949247174975285,2.858299787490485,1.335999030390501,0.22936645742954262,8,0.13891309434693438,0.36131073219370147
bert-base-uncased,11,The plural of child is [MASK].,children,factual_simple,lexical,error,8,delta_pca,8,0,0.5316544312033862,0.7102898045905368,0.6257092257999641,2.858299787490485,1.335999030390501,0.22936645742954262,8,0.13692405358346987,0.3050326953547353
bert-base-uncased,11,The plural of child is [MASK].,children,factual_simple,lexical,error,8,random,8,0,0.7868296181662479,1.0512036069526345,0.28479542343786635,2.858299787490485,1.335999030390501,0.22936645742954262,8,0.1473142678176284,0.3148793139439424
bert-base-uncased,12,The coach talked to the [MASK].,,ambiguous_open,polysemy,ambiguous,8,state_pca,8,0,0.8347976863263779,2.2474970616656824,0.444768499773579,2.2679304495833086,2.692265561439256,0.492863989433509,8,0.26608566945314044,0.5338538248473347
bert-base-uncased,12,The coach talked to the [MASK].,,ambiguous_open,polysemy,ambiguous,8,delta_pca,8,0,0.7855738384523758,2.1149733912329816,0.5772921702062774,2.2679304495833086,2.692265561439256,0.492863989433509,8,0.20800112499288462,0.40817068684313135
bert-base-uncased,12,The coach talked to the [MASK].,,ambiguous_open,polysemy,ambiguous,8,random,8,0,0.7256470603075733,1.9536345902257186,0.7386309712135453,2.2679304495833086,2.692265561439256,0.492863989433509,8,0.17571819221296825,0.3570548154495651
bert-base-uncased,13,Ten divided by two equals [MASK].,five,factual_deep,math,error,8,state_pca,8,0,0.7440059555834063,1.83379412076492,0.6309631933441671,2.408791654882436,2.4647573141090886,0.45024969072404153,8,0.326856145072825,0.7631282100793482
bert-base-uncased,13,Ten divided by two equals [MASK].,five,factual_deep,math,error,8,delta_pca,8,0,0.8083173260831673,1.9923060415845852,0.47245127252450037,2.408791654882436,2.4647573141090886,0.45024969072404153,8,0.28860180344413555,0.6291564350538748
bert-base-uncased,13,Ten divided by two equals [MASK].,five,factual_deep,math,error,8,random,8,0,0.7991463654598836,1.9697018493109404,0.49505546479814255,2.408791654882436,2.4647573141090886,0.45024969072404153,8,0.20309201411587013,0.37273540173570674
bert-base-uncased,14,The red planet is [MASK].,mars,factual_simple,science,error,8,state_pca,8,0,0.5784614064112157,0.8979645189096197,0.6543681154844474,2.7629777682475556,1.552332634394062,0.28246391759282324,8,0.1277182520930639,0.28617188039875024
bert-base-uncased,14,The red planet is [MASK].,mars,factual_simple,science,error,8,delta_pca,8,0,0.5765826892415159,0.8950481249362982,0.6572845094577703,2.7629777682475556,1.552332634394062,0.28246391759282324,8,0.12570606712115534,0.29587183247406174
bert-base-uncased,14,The red planet is [MASK].,mars,factual_simple,science,error,8,random,8,0,0.708545681170751,1.0998985838403308,0.45243405055373703,2.7629777682475556,1.552332634394062,0.28246391759282324,8,0.11356009414187072,0.2783798220257408
bert-base-uncased,15,The patient waited for the [MASK].,,ambiguous_open,role,ambiguous,8,state_pca,8,0,0.7415074156196192,0.9999671571723555,0.34859273057571655,2.780949941670724,1.348559887748069,0.24844122362028523,8,0.1053244216614103,0.21335464700173626
bert-base-uncased,15,The patient waited for the [MASK].,,ambiguous_open,role,ambiguous,8,delta_pca,8,0,0.5252900401788398,0.7083850776187557,0.6401748101293151,2.780949941670724,1.348559887748069,0.24844122362028523,8,0.08183239056821644,0.18129371728784413
bert-base-uncased,15,The patient waited for the [MASK].,,ambiguous_open,role,ambiguous,8,random,8,0,0.5863016398717984,0.790662873652022,0.5578970140960473,2.780949941670724,1.348559887748069,0.24844122362028523,8,0.09573950812679863,0.20437241288696922
bert-base-uncased,16,The continent containing Japan is [MASK].,asia,factual_deep,continent,error,8,state_pca,8,0,0.25418489206604894,0.19741066445432867,0.5792313414876782,3.103416531868928,0.7766420059420044,0.1466107182005589,8,0.06549703110008594,0.18891540253938383
bert-base-uncased,16,The continent containing Japan is [MASK].,asia,factual_deep,continent,error,8,delta_pca,8,0,0.26164720606805764,0.20320621096981784,0.5734357949721888,3.103416531868928,0.7766420059420044,0.1466107182005589,8,0.059801150350429655,0.1727505674883758
bert-base-uncased,16,The continent containing Japan is [MASK].,asia,factual_deep,continent,error,8,random,8,0,0.49460954656170647,0.38413455039975,0.3925074555422569,3.103416531868928,0.7766420059420044,0.1466107182005589,8,0.07660412326330797,0.1856709803674117
bert-base-uncased,17,The capital of Turkey is [MASK].,ankara,factual_simple,capital,error,8,state_pca,8,0,0.819395751549718,2.0085914320458658,0.44271665473275024,2.4582662575190417,2.4513080867786208,0.4367729737442611,8,0.23522406608180557,0.4938140952163636
bert-base-uncased,17,The capital of Turkey is [MASK].,ankara,factual_simple,capital,error,8,delta_pca,8,0,0.7523700646590179,1.8442908237488012,0.6070172630298207,2.4582662575190417,2.4513080867786208,0.4367729737442611,8,0.2521240289277065,0.5867645574488053
bert-base-uncased,17,The capital of Turkey is [MASK].,ankara,factual_simple,capital,error,8,random,8,0,0.7918873788391171,1.9411599355662494,0.5101481512123645,2.4582662575190417,2.4513080867786208,0.4367729737442611,8,0.15951122326375702,0.3323667633473143
bert-base-uncased,0,Yesterday they waited near the [MASK].,,ambiguous_open,open,ambiguous,12,state_pca,8,0,0.4248672205970547,0.39417957382227176,0.5335916325992117,3.0864619407757266,0.9277712064214826,0.21485344543281729,8,0.12220529815618496,0.3608274485357776
bert-base-uncased,0,Yesterday they waited near the [MASK].,,ambiguous_open,open,ambiguous,12,random,8,0,0.4910187002989961,0.45555301195190817,0.4722181944695749,3.0864619407757266,0.9277712064214826,0.21485344543281729,8,0.12058335965077263,0.3559962310052457
bert-base-uncased,1,People in China often speak [MASK].,chinese,factual_deep,language,error,12,state_pca,8,0,0.7240943315811198,1.3156468922612206,0.5013082127295861,2.1497194680363014,1.8169551049907975,0.33663675861402614,8,0.2308255357189742,0.20609092100435558
bert-base-uncased,1,People in China often speak [MASK].,chinese,factual_deep,language,error,12,random,8,0,0.7050875419300988,1.2811124087753116,0.5358426962154939,2.1497194680363014,1.8169551049907975,0.33663675861402614,8,0.11276604887815532,0.17840610936003878
bert-base-uncased,2,A person who teaches is a [MASK].,teacher,factual_simple,role,correct,12,state_pca,8,0,0.8808526086893603,2.919026396307068,0.39483833828269665,1.2313520850153286,3.3138647345897656,0.7670931094834397,8,0.3999648215875505,0.29330915913153316
bert-base-uncased,2,A person who teaches is a [MASK].,teacher,factual_simple,role,correct,12,random,8,0,0.8099655734552348,2.6841163501050773,0.6297483844846866,1.2313520850153286,3.3138647345897656,0.7670931094834397,8,0.30806106572258646,0.20241633545524138
bert-base-uncased,3,The bat flew out of the [MASK].,,ambiguous_open,polysemy,ambiguous,12,state_pca,8,0,0.561390344897777,0.7769535889497583,0.6070274431629937,2.6951323032315493,1.3839810321127461,0.21872508056562245,8,0.23326698080441938,0.43937234228069166
bert-base-uncased,3,The bat flew out of the [MASK].,,ambiguous_open,polysemy,ambiguous,12,random,8,0,0.651843009089727,0.9021383604954815,0.4818426716172673,2.6951323032315493,1.3839810321127461,0.21872508056562245,8,0.14165012903199084,0.25706804797638366
bert-base-uncased,4,More than one knife are called [MASK].,knives,factual_deep,plural,correct,12,state_pca,8,0,0.7632997642156238,2.631306201234906,0.8159714275468533,1.7993938269106176,3.44727762878175,0.6408995421693793,8,0.4982539887604328,0.45450203308809606
bert-base-uncased,4,More than one knife are called [MASK].,knives,factual_deep,plural,correct,12,random,8,0,0.8500672129563037,2.930417686185119,0.5168599425966358,1.7993938269106176,3.44727762878175,0.6408995421693793,8,0.3999989875361195,0.3313162301585738
bert-base-uncased,5,People sleep in a [MASK].,bed,factual_simple,common,error,12,state_pca,8,0,0.2056944032387029,0.21103590451308266,0.8149322365266187,2.8798670933669226,1.025968141039698,0.1606750685242131,8,0.08749836433861677,0.21001243798546368
bert-base-uncased,5,People sleep in a [MASK].,bed,factual_simple,common,error,12,random,8,0,0.3069085765478645,0.31487842174995334,0.7110897192897472,2.8798670933669226,1.025968141039698,0.1606750685242131,8,0.09575938134492933,0.13928592067754048
bert-base-uncased,6,The meeting happened near the [MASK] in the museum.,,ambiguous_open,open,ambiguous,12,state_pca,8,0,0.6845540994658667,0.785541409617688,0.36198135042511626,2.982902700953078,1.1475227600428037,0.242209428525387,8,0.37818480797203397,1.0880776343012235
bert-base-uncased,6,The meeting happened near the [MASK] in the museum.,,ambiguous_open,open,ambiguous,12,random,8,0,0.785725122611347,0.9016374613339441,0.24588529870886056,2.982902700953078,1.1475227600428037,0.242209428525387,8,0.2650882925476167,0.6776501604504488
bert-base-uncased,7,The capital of Hungary is [MASK].,budapest,factual_deep,capital,correct,12,state_pca,8,0,0.9673731819268673,0.5438551938316717,0.018342729361103954,0.13042180568528305,0.5621979231927625,0.9771532909526403,8,0.07179608832666907,0.15208289792049734
bert-base-uncased,7,The capital of Hungary is [MASK].,budapest,factual_deep,capital,correct,12,random,8,0,0.9180592048629229,0.516130978341946,0.046066944850829336,0.13042180568528305,0.5621979231927625,0.9771532909526403,8,0.07760467545399125,0.19162712187943073
bert-base-uncased,8,The language of Spain is [MASK].,spanish,factual_simple,language,correct,12,state_pca,8,0,0.9390121931813167,1.6534066585442615,0.10738693982491425,1.02022534862917,1.7607935983691632,0.7139800987971068,8,0.32798615966489664,0.3122139778100603
bert-base-uncased,8,The language of Spain is [MASK].,spanish,factual_simple,language,correct,12,random,8,0,0.8384650842329793,1.4763639527735009,0.2844296455956738,1.02022534862917,1.7607935983691632,0.7139800987971068,8,0.2096949972443921,0.1996874827497969
bert-base-uncased,9,The story about the airport mentioned a [MASK].,,ambiguous_open,open,ambiguous,12,state_pca,8,0,0.5857556344305238,0.19198778423356183,0.1357730992280439,3.311998312366448,0.3277608834616057,0.1052037943333303,8,0.12964550937671815,0.3155117712118594
bert-base-uncased,9,The story about the airport mentioned a [MASK].,,ambiguous_open,open,ambiguous,12,random,8,0,0.11134097155451042,0.036493215202179845,0.29126766825942574,3.311998312366448,0.3277608834616057,0.1052037943333303,8,0.02731396721066561,0.05858050514488415
bert-base-uncased,10,Bread is made from [MASK].,flour,factual_deep,common,error,12,state_pca,8,0,0.682360978779726,0.6291314870472821,0.29286069394226555,2.9956613201593787,0.9219921809895448,0.15834699458531226,8,0.1586450568484323,0.3303451253549773
bert-base-uncased,10,Bread is made from [MASK].,flour,factual_deep,common,error,12,random,8,0,0.4095453397194197,0.377597600982013,0.5443945800075344,2.9956613201593787,0.9219921809895448,0.15834699458531226,8,0.11208389273462283,0.207203221445746
bert-base-uncased,11,The plural of child is [MASK].,children,factual_simple,lexical,error,12,state_pca,8,0,0.7565145567612185,1.7732372474506894,0.5707192985307246,2.503851964404738,2.3439565459814125,0.4252499654358988,8,0.5576187400315803,1.17632973008102
bert-base-uncased,11,The plural of child is [MASK].,children,factual_simple,lexical,error,12,random,8,0,0.7842212363373636,1.8381805004106047,0.5057760455708151,2.503851964404738,2.3439565459814125,0.4252499654358988,8,0.2681153750717001,0.555671627032209
bert-base-uncased,12,The coach talked to the [MASK].,,ambiguous_open,polysemy,ambiguous,12,state_pca,8,0,0.7298351889927115,0.8138722051071708,0.30127299120823614,3.0124344015012046,1.1151451963154089,0.24380268226839655,8,0.4048184879920079,1.1736391533836912
bert-base-uncased,12,The coach talked to the [MASK].,,ambiguous_open,polysemy,ambiguous,12,random,8,0,0.5630319486706051,0.6278623729321292,0.48728282338328,3.0124344015012046,1.1151451963154089,0.24380268226839655,8,0.13386958554234688,0.42322649552162606
bert-base-uncased,13,Ten divided by two equals [MASK].,five,factual_deep,math,error,12,state_pca,8,0,0.7148051270047235,1.2692976296735548,0.5064277837581364,2.372789846449034,1.7757254134316922,0.39371534655139484,8,0.280060424497134,0.6543566491682078
bert-base-uncased,13,Ten divided by two equals [MASK].,five,factual_deep,math,error,12,random,8,0,0.8089806317651445,1.4365274667993913,0.3391979466323007,2.372789846449034,1.7757254134316922,0.39371534655139484,8,0.24218218838287098,0.5550191152998326
bert-base-uncased,14,The red planet is [MASK].,mars,factual_simple,science,error,12,state_pca,8,0,0.33941413353875094,0.47185987755780356,0.9183588285348566,2.827678543655738,1.3902187060926594,0.2444992891552764,8,0.13252973324185877,0.2819543897845311
bert-base-uncased,14,The red planet is [MASK].,mars,factual_simple,science,error,12,random,8,0,0.6206120169659102,0.8627864352119035,0.5274322708807555,2.827678543655738,1.3902187060926594,0.2444992891552764,8,0.19223132671206072,0.41605321247779076
bert-base-uncased,15,The patient waited for the [MASK].,,ambiguous_open,role,ambiguous,12,state_pca,8,0,0.8429426137194357,1.7387852606127348,0.3239711267295132,2.5769714767621084,2.0627563873422465,0.3843049753679723,8,0.6377579594377597,1.3545896969928697
bert-base-uncased,15,The patient waited for the [MASK].,,ambiguous_open,role,ambiguous,12,random,8,0,0.8155330822196891,1.682246074437574,0.3805103129046761,2.5769714767621084,2.0627563873422465,0.3843049753679723,8,0.4160390068767871,0.9338857782978646
bert-base-uncased,16,The continent containing Japan is [MASK].,asia,factual_deep,continent,error,12,state_pca,8,0,0.5493446011774152,0.6318525271841028,0.5183408593165525,2.91868158892827,1.1501933865006528,0.18091193962694543,8,0.2724117121741516,0.5699189985313464
bert-base-uncased,16,The continent containing Japan is [MASK].,asia,factual_deep,continent,error,12,random,8,0,0.5112667635532017,0.5880556501764866,0.5621377363241686,2.91868158892827,1.1501933865006528,0.18091193962694543,8,0.15147138980610536,0.336143028256866
bert-base-uncased,17,The capital of Turkey is [MASK].,ankara,factual_simple,capital,error,12,state_pca,8,0,0.8353679263986339,0.3813325201826065,0.07515199176959986,0.7767269317012204,0.45648451195220513,0.5450160749038366,8,0.04941434225396982,0.09518812907885016
bert-base-uncased,17,The capital of Turkey is [MASK].,ankara,factual_simple,capital,error,12,random,8,0,0.7894985137062576,0.3603938437161928,0.09609066823601325,0.7767269317012204,0.45648451195220513,0.5450160749038366,8,0.04874458342720332,0.09998164617643639
google/bert_uncased_L-2_H-128_A-2,0,Yesterday they waited near the [MASK].,,ambiguous_open,open,ambiguous,1,state_pca,8,0,0.31959870387737505,0.2358321145000127,0.5020686079963399,3.1245073567719017,0.7379007224963519,0.14207049968608465,8,0.062275510823378524,0.15888016478892786
google/bert_uncased_L-2_H-128_A-2,0,Yesterday they waited near the [MASK].,,ambiguous_open,open,ambiguous,1,delta_pca,8,0,0.5623433049852344,0.41495353103959093,0.32294719145676154,3.1245073567719017,0.7379007224963519,0.14207049968608465,8,0.2089614300713981,0.47200508127281254
google/bert_uncased_L-2_H-128_A-2,0,Yesterday they waited near the [MASK].,,ambiguous_open,open,ambiguous,1,random,8,0,0.6692378447479349,0.4938310891614026,0.24406963333494908,3.1245073567719017,0.7379007224963519,0.14207049968608465,8,0.150464498012031,0.32472193329714777
google/bert_uncased_L-2_H-128_A-2,1,People in China often speak [MASK].,chinese,factual_deep,language,correct,1,state_pca,8,0,0.22100683056508885,0.11946572631117502,0.421086463889078,3.18785718560837,0.5405521902002526,0.11363374191126888,8,0.03827839137484158,0.0954622167915802
google/bert_uncased_L-2_H-128_A-2,1,People in China often speak [MASK].,chinese,factual_deep,language,correct,1,delta_pca,8,0,0.4377047193786633,0.23660224472112362,0.3039499454791295,3.18785718560837,0.5405521902002526,0.11363374191126888,8,0.13236451407866304,0.2784968727278085
google/bert_uncased_L-2_H-128_A-2,1,People in China often speak [MASK].,chinese,factual_deep,language,correct,1,random,8,0,0.5906450040416683,0.31927445056556114,0.22127773963469244,3.18785718560837,0.5405521902002526,0.11363374191126888,8,0.12296395884025269,0.2706814708909209
google/bert_uncased_L-2_H-128_A-2,2,A person who teaches is a [MASK].,teacher,factual_simple,role,error,1,state_pca,8,0,0.48300262781550257,0.6912274320593239,0.7398774776294058,2.769294707126027,1.4311049096887332,0.24456728673875167,8,0.14749696091854256,0.37027240157171043
google/bert_uncased_L-2_H-128_A-2,2,A person who teaches is a [MASK].,teacher,factual_simple,role,error,1,delta_pca,8,0,0.6041554847230466,0.8646098804025262,0.5664950292862031,2.769294707126027,1.4311049096887332,0.24456728673875167,8,0.3420023021846464,0.7373025886804003
google/bert_uncased_L-2_H-128_A-2,2,A person who teaches is a [MASK].,teacher,factual_simple,role,error,1,random,8,0,0.5056361879903167,0.7236184311492357,0.7074864785394926,2.769294707126027,1.4311049096887332,0.24456728673875167,8,0.17476919730501544,0.44063726237653583
google/bert_uncased_L-2_H-128_A-2,3,The bat flew out of the [MASK].,,ambiguous_open,polysemy,ambiguous,1,state_pca,8,0,0.21016153706083965,0.15350548225263183,0.576911150588199,3.087139423038609,0.7304166328408296,0.11802156743914917,8,0.0444552275951334,0.08037308919049188
google/bert_uncased_L-2_H-128_A-2,3,The bat flew out of the [MASK].,,ambiguous_open,polysemy,ambiguous,1,delta_pca,8,0,0.4084209952767964,0.2983174881515782,0.43209914468925165,3.087139423038609,0.7304166328408296,0.11802156743914917,8,0.16699910739330212,0.3313283664760508
google/bert_uncased_L-2_H-128_A-2,3,The bat flew out of the [MASK].,,ambiguous_open,polysemy,ambiguous,1,random,8,0,0.4204519092414082,0.30710506781960767,0.42331156502122197,3.087139423038609,0.7304166328408296,0.11802156743914917,8,0.1380726969851714,0.295582361617055
google/bert_uncased_L-2_H-128_A-2,4,More than one knife are called [MASK].,knives,factual_deep,plural,error,1,state_pca,8,0,0.37197135077209964,0.26706168664702057,0.45090136640177286,3.1237658965006467,0.717963053048795,0.14604170794201052,8,0.0588028658768226,0.1218784867087371
google/bert_uncased_L-2_H-128_A-2,4,More than one knife are called [MASK].,knives,factual_deep,plural,error,1,delta_pca,8,0,0.5805584405044041,0.4168195104177886,0.3011435426310061,3.1237658965006467,0.717963053048795,0.14604170794201052,8,0.20044904790013834,0.4739889325832505
google/bert_uncased_L-2_H-128_A-2,4,More than one knife are called [MASK].,knives,factual_deep,plural,error,1,random,8,0,0.5591902837600149,0.4014779633635618,0.31648508968523326,3.1237658965006467,0.717963053048795,0.14604170794201052,8,0.147257823516885,0.3523455635375382
google/bert_uncased_L-2_H-128_A-2,5,People sleep in a [MASK].,bed,factual_simple,common,error,1,state_pca,8,0,0.3432252322422041,0.23552493595676194,0.4506860818583822,3.1330440823964683,0.6862110178151454,0.12314609893516487,8,0.06189039942557379,0.10468597297759188
google/bert_uncased_L-2_H-128_A-2,5,People sleep in a [MASK].,bed,factual_simple,common,error,1,delta_pca,8,0,0.631354886373214,0.43324267918072756,0.2529683386344169,3.1330440823964683,0.6862110178151454,0.12314609893516487,8,0.17977520331071903,0.3742014237910394
google/bert_uncased_L-2_H-128_A-2,5,People sleep in a [MASK].,bed,factual_simple,common,error,1,random,8,0,0.5937354230360454,0.4074277889544696,0.2787832288606743,3.1330440823964683,0.6862110178151454,0.12314609893516487,8,0.157978819563811,0.3461795845602377
google/bert_uncased_L-2_H-128_A-2,6,The meeting happened near the [MASK] in the museum.,,ambiguous_open,open,ambiguous,1,state_pca,8,0,0.3643503709590338,0.24792576889577747,0.4325339991104784,3.13007527100201,0.6804597680062543,0.13073040194500823,8,0.06685884707036019,0.1238927729826446
google/bert_uncased_L-2_H-128_A-2,6,The meeting happened near the [MASK] in the museum.,,ambiguous_open,open,ambiguous,1,delta_pca,8,0,0.5114297115922699,0.3480073429015824,0.33245242510467343,3.13007527100201,0.6804597680062543,0.13073040194500823,8,0.18158088380100737,0.364348407950783
google/bert_uncased_L-2_H-128_A-2,6,The meeting happened near the [MASK] in the museum.,,ambiguous_open,open,ambiguous,1,random,8,0,0.48654157481285404,0.33107196712255316,0.34938780088370364,3.13007527100201,0.6804597680062543,0.13073040194500823,8,0.11604187096895804,0.26362465259129014
google/bert_uncased_L-2_H-128_A-2,7,The capital of Hungary is [MASK].,budapest,factual_deep,capital,error,1,state_pca,8,0,0.3361602020785996,0.11357149463640684,0.2242778222492724,3.28935107617336,0.33784931688567965,0.0882093714150862,8,0.07850910185794858,0.18167949335320557
google/bert_uncased_L-2_H-128_A-2,7,The capital of Hungary is [MASK].,budapest,factual_deep,capital,error,1,delta_pca,8,0,0.5399629134016676,0.1824261014363547,0.15542321544932466,3.28935107617336,0.33784931688567965,0.0882093714150862,8,0.12465781799846531,0.2625787541067845
google/bert_uncased_L-2_H-128_A-2,7,The capital of Hungary is [MASK].,budapest,factual_deep,capital,error,1,random,8,0,0.38697645864641184,0.13073973220452964,0.20710958468114987,3.28935107617336,0.33784931688567965,0.0882093714150862,8,0.07462941883021457,0.15557980546678446
google/bert_uncased_L-2_H-128_A-2,8,The language of Spain is [MASK].,spanish,factual_simple,language,error,1,state_pca,8,0,0.41279127871178667,0.19769704403843566,0.28123033217793286,3.2348511808231866,0.4789273762163676,0.10887393338153002,8,0.1562449521493648,0.3120619836481402
google/bert_uncased_L-2_H-128_A-2,8,The language of Spain is [MASK].,spanish,factual_simple,language,error,1,delta_pca,8,0,0.5877209549092834,0.2814756548820817,0.19745172133428646,3.2348511808231866,0.4789273762163676,0.10887393338153002,8,0.22929490945972175,0.5158042294413103
google/bert_uncased_L-2_H-128_A-2,8,The language of Spain is [MASK].,spanish,factual_simple,language,error,1,random,8,0,0.4997575555601162,0.2393475748287124,0.23957980138765617,3.2348511808231866,0.4789273762163676,0.10887393338153002,8,0.1325880562539872,0.2965743758146517
google/bert_uncased_L-2_H-128_A-2,9,The story about the airport mentioned a [MASK].,,ambiguous_open,open,ambiguous,1,state_pca,8,0,0.559714990299819,0.447957733691178,0.35237411636562355,3.0567160726923177,0.8003318500568004,0.1303713206644408,8,0.08392422995178332,0.15580613566692564
google/bert_uncased_L-2_H-128_A-2,9,The story about the airport mentioned a [MASK].,,ambiguous_open,open,ambiguous,1,delta_pca,8,0,0.5648425219738424,0.45206146060207403,0.348270389454727,3.0567160726923177,0.8003318500568004,0.1303713206644408,8,0.1735979060849607,0.2971174703201221
google/bert_uncased_L-2_H-128_A-2,9,The story about the airport mentioned a [MASK].,,ambiguous_open,open,ambiguous,1,random,8,0,0.5352157611069035,0.42835022026624636,0.37198162979055394,3.0567160726923177,0.8003318500568004,0.1303713206644408,8,0.11013751152364817,0.224664305903088
google/bert_uncased_L-2_H-128_A-2,10,Bread is made from [MASK].,flour,factual_deep,common,error,1,state_pca,8,0,0.3106046692685995,0.3138036823825628,0.6964956254852046,2.966472062207167,1.0102993078677651,0.19406301282807842,8,0.05792389953822403,0.13993117715874398
google/bert_uncased_L-2_H-128_A-2,10,Bread is made from [MASK].,flour,factual_deep,common,error,1,delta_pca,8,0,0.6323101499751144,0.6388225068776221,0.37147680099014496,2.966472062207167,1.0102993078677651,0.19406301282807842,8,0.26411009424217696,0.5987853510641615
google/bert_uncased_L-2_H-128_A-2,10,Bread is made from [MASK].,flour,factual_deep,common,error,1,random,8,0,0.5567299053215542,0.5624638380156537,0.4478354698521134,2.966472062207167,1.0102993078677651,0.19406301282807842,8,0.17351169609471823,0.4338442885129723
google/bert_uncased_L-2_H-128_A-2,11,The plural of child is [MASK].,children,factual_simple,lexical,error,1,state_pca,8,0,0.4411163391581959,0.42566494744735917,0.5393071237746598,2.9726952622102125,0.9649720712220198,0.20335718419657367,8,0.12338042935760665,0.3348311211150488
google/bert_uncased_L-2_H-128_A-2,11,The plural of child is [MASK].,children,factual_simple,lexical,error,1,delta_pca,8,0,0.5204573747896539,0.5022268309335473,0.4627452402884715,2.9726952622102125,0.9649720712220198,0.20335718419657367,8,0.25489296687222346,0.6022504574843506
google/bert_uncased_L-2_H-128_A-2,11,The plural of child is [MASK].,children,factual_simple,lexical,error,1,random,8,0,0.43114075427586995,0.41603878664181,0.5489332845802097,2.9726952622102125,0.9649720712220198,0.20335718419657367,8,0.11177072689894633,0.3432801155795294
google/bert_uncased_L-2_H-128_A-2,12,The coach talked to the [MASK].,,ambiguous_open,polysemy,ambiguous,1,state_pca,8,0,0.21211018023524825,0.15273278759641418,0.5673306597450597,3.1056466240143923,0.7200634473414738,0.13234321005217778,8,0.05650896113750394,0.12868811391184076
google/bert_uncased_L-2_H-128_A-2,12,The coach talked to the [MASK].,,ambiguous_open,polysemy,ambiguous,1,delta_pca,8,0,0.42728836353276445,0.30767473205429924,0.41238871528717524,3.1056466240143923,0.7200634473414738,0.13234321005217778,8,0.1700937106371208,0.41561003151902587
google/bert_uncased_L-2_H-128_A-2,12,The coach talked to the [MASK].,,ambiguous_open,polysemy,ambiguous,1,random,8,0,0.31211346093215203,0.22474149464048376,0.49532195270098994,3.1056466240143923,0.7200634473414738,0.13234321005217778,8,0.112971239464392,0.2840116609157806
google/bert_uncased_L-2_H-128_A-2,13,Ten divided by two equals [MASK].,five,factual_deep,math,error,1,state_pca,8,0,0.3655687151731651,0.27704103596981144,0.4807946990672547,3.0793890416827217,0.7578357350370656,0.12724274848142433,8,0.03967755173951049,0.09073528477627435
